0,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1413,1414,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435
1401,NA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,2,1,1
1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,1,0,NA,0,0,0,2,0,2,0,1,1,1,0,0,-1,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,2,1
1404,1,1,1,NA,1,2,0,2,1,0,1,2,1,0,0,0,1,2,1,1,1,2,0,2,0,1,0,-1,1,-1,1,1,1
1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,1,1,1,2,1,NA,1,2,1,0,1,2,1,-1,0,-1,1,2,0,0,1,2,1,2,0,2,0,-2,1,1,1,1,1
1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,1,1,1,2,2,2,1,NA,1,1,1,2,1,1,1,1,0,0,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1
1409,0,0,1,0,1,1,1,0,NA,-1,0,2,2,-2,-2,-2,-1,1,1,0,0,1,2,-2,-1,0,0,0,2,-2,1,1,2
1410,1,2,0,1,2,1,1,1,NA,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1411,0,0,1,1,1,1,1,1,1,0,NA,2,1,0,-1,-1,-2,2,0,-1,0,1,2,0,0,0,0,0,0,-1,0,2,1
1413,0,0,0,1,1,1,0,2,2,0,2,NA,1,0,0,0,0,2,1,2,1,2,1,1,0,1,1,1,2,0,1,1,1
1414,1,0,1,0,1,0,1,0,2,1,2,0,NA,-1,-1,-1,-1,1,1,1,2,0,2,-1,-1,1,1,-1,2,-1,1,2,2
1416,2,1,1,1,2,-1,2,2,1,1,0,1,1,NA,-1,2,0,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1
1417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,1,0,0,2,0,2,0,1,1,0,2,2,0,-1,0,0,-1,NA,0,0,1,2,0,2,1,2,0,0,0,0,0,0,0
1421,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,NA,0,1,0,0,0,-2,0,0,-1,0,1,2,1,1
1422,1,0,0,1,1,0,0,1,2,0,0,2,1,1,0,-1,0,1,2,0,1,1,0,0,0,0,1,2,2,1,1,0,2
1423,1,0,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,1,0,0,0,NA
1424,1,1,1,2,NA,2,1,2,1,1,1,2,1,1,1,1,0,2,1,1,-1,NA,-1,2,1,1,1,0,1,0,1,1,1
1425,1,1,2,0,1,1,2,0,2,1,2,1,2,0,0,-1,-1,0,0,-1,0,-2,NA,0,-1,1,1,0,1,0,1,1,1
1426,1,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,1,2,1,1,1,2,1,NA,0,2,1,0,1,-1,1,1,1
1427,1,2,2,1,0,1,1,0,1,0,2,1,2,1,NA,0,0,1,1,-1,0,1,2,0,NA,2,2,-1,0,0,2,2,1
1428,1,1,1,1,1,2,0,1,0,0,0,2,2,0,-1,-1,0,2,0,0,0,2,2,2,0,0,-1,0,1,-1,1,2,2
1429,1,1,2,-1,1,-1,2,0,-1,0,1,1,2,0,-1,-2,-1,0,1,0,-1,1,2,-1,-2,-1,NA,0,2,0,1,2,2
1430,1,1,1,1,0,1,-1,1,2,1,1,2,2,0,-1,-1,-1,1,0,2,-1,1,-1,1,0,1,2,NA,2,0,1,2,2
1431,0,0,0,0,0,0,1,0,2,1,0,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,NA,0,1,1,2
1432,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,0,0,1,2,1,2,2,1,1,1,1,1,1,1,NA,2,1,1
1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,1,1,2,0,1,0,2,0,1,0,1,0,2,0,0,-1,-1,0,1,-1,0,0,2,0,0,2,1,-1,0,0,1,2,2
1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
