0,2401,2402,2403,2404,2405,2406,2407,2408,2409,2411,2412,2413,2414,2415,2416,2417,2418,2420,2421,2422,2424,2425,2426,2427,2428,2429,2451,2452,2453,2491,2926
2401,NA,-2,0,0,1,0,0,1,0,2,1,1,0,1,2,-1,1,1,1,0,1,0,0,1,0,2,2,1,2,1,0
2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2403,1,0,2,2,0,0,-1,0,2,0,0,1,2,0,2,2,1,0,0,2,2,2,0,0,0,0,0,0,1,2,0
2404,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1
2405,2,0,1,1,NA,1,1,0,0,1,1,2,2,1,1,0,2,2,2,1,2,1,2,0,2,2,2,2,2,1,2
2406,1,0,1,1,2,NA,0,0,1,1,0,2,2,1,2,1,1,2,0,1,2,1,2,1,1,1,1,1,1,2,1
2407,1,0,1,0,1,0,NA,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0
2408,1,1,1,1,1,1,1,NA,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1
2409,0,0,2,1,0,0,0,0,2,1,0,1,1,1,0,2,0,0,0,2,1,2,0,0,0,0,-2,NA,0,1,0
2411,2,NA,-1,1,1,0,0,0,0,NA,-1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
2412,1,0,0,0,1,-1,0,1,0,0,1,1,1,2,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
2413,1,NA,1,2,2,2,0,1,1,1,1,NA,2,1,2,1,0,2,-1,1,2,1,2,0,1,0,0,0,0,1,0
2414,0,NA,0,1,1,1,0,0,1,0,0,2,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2415,1,0,0,0,1,0,0,1,0,0,2,1,1,NA,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2416,1,NA,NA,2,1,1,0,0,1,1,1,1,1,1,NA,1,1,0,1,2,1,1,1,0,1,1,1,1,1,2,1
2417,1,-2,2,2,0,0,-1,-1,2,1,-1,2,1,1,2,2,0,0,0,2,1,2,0,-1,-1,-1,-1,-1,-1,2,0
2418,2,0,2,0,0,0,1,1,1,1,1,1,2,1,1,0,NA,1,1,1,1,1,1,-1,0,0,2,2,2,2,2
2420,1,-2,0,1,2,2,0,0,0,0,1,2,1,2,2,1,1,NA,-2,0,2,0,2,0,0,0,0,0,0,0,0
2421,1,-1,0,0,1,-2,-1,0,-1,-1,-1,-2,-1,1,1,-1,0,-2,NA,-1,0,0,-2,-1,0,-1,-1,-1,-1,-1,0
2422,0,-1,2,0,2,0,0,0,2,1,0,0,1,1,2,2,1,0,-1,2,1,2,0,0,1,0,0,0,1,2,-2
2424,1,-2,1,0,2,1,0,1,1,0,1,2,2,2,1,1,1,1,0,1,NA,1,1,1,0,1,0,0,0,0,0
2425,0,-2,2,1,0,0,0,0,2,0,0,0,1,0,1,-2,0,0,0,1,0,0,0,0,0,0,-2,0,0,1,0
2426,1,0,0,0,1,2,0,0,0,0,1,2,1,1,1,0,0,2,0,0,1,0,NA,0,0,0,0,0,0,0,0
2427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2428,1,NA,1,1,NA,NA,NA,NA,1,2,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1
2429,2,-2,0,0,1,-1,-1,0,-2,-1,1,0,1,1,1,-2,1,-2,-2,-1,1,-1,-2,1,-2,NA,2,1,1,-2,NA
2451,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,0,1,0,2,NA,2,0,1,0
2452,1,0,0,1,1,0,1,0,0,0,1,1,-1,1,1,-1,2,0,0,0,0,0,0,1,-1,2,2,NA,2,NA,0
2453,1,-2,1,1,2,1,0,0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,2,2,NA,1,0
2491,1,0,1,1,0,0,0,1,1,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,-1,0,0,0,NA,1
2926,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,-2,NA,0,0,0,0,-1,-1,-1,0,NA,0,0,0,0,-1
