0,2401,2403,2405,2406,2409,2413,2416,2417,2420,2422,2424,2425,2426,2428,2453,2462,2463,2464,2471,2473,2474,2475,2476,2491,2601,2905
2401,NA,0,0,0,1,-1,2,1,0,1,0,0,-1,0,-1,0,1,0,-1,1,2,1,2,1,0,0
2403,0,NA,0,2,2,1,1,2,1,2,2,2,0,0,1,1,2,2,0,0,0,2,2,2,2,0
2405,1,1,NA,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,0,2,1,1,1,1,2,2
2406,0,2,1,NA,1,0,1,0,1,0,2,1,1,1,2,0,1,2,-1,1,0,1,0,1,2,-1
2409,1,1,1,1,2,1,1,1,1,2,1,2,1,1,-2,2,1,1,2,1,1,1,-2,1,1,1
2413,0,0,1,1,1,NA,0,1,1,2,1,2,2,1,0,2,0,0,1,1,0,0,1,1,0,0
2416,2,0,0,1,1,0,NA,1,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,0,0
2417,0,0,0,1,2,2,1,2,0,2,0,2,0,2,1,2,1,0,1,2,0,1,1,2,1,-2
2420,1,1,2,2,1,NA,1,1,NA,1,2,1,1,1,1,1,1,1,-2,2,1,0,1,1,1,1
2422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2424,1,2,2,2,1,1,1,1,1,1,NA,1,1,1,2,1,1,2,0,1,1,2,1,1,2,0
2425,0,1,1,1,2,1,1,2,1,2,0,2,1,2,1,2,1,1,2,2,0,1,0,-1,1,-1
2426,1,1,1,1,1,2,1,1,1,1,1,1,NA,1,1,1,1,1,2,1,1,1,1,1,1,1
2428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2453,0,1,1,2,0,0,0,1,1,0,2,1,0,1,NA,0,0,2,-2,1,0,2,-1,2,2,-2
2462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2463,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,2,2,0,0,1,0,0,0,2,0,0
2464,0,1,1,2,1,-1,1,1,1,1,2,2,0,1,2,1,1,NA,-2,1,0,2,0,1,2,-1
2471,0,1,1,1,2,2,1,2,1,2,2,2,2,2,-2,2,0,0,2,2,0,1,1,2,1,0
2473,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,-1,NA,1,1,1,2,1,0
2474,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2475,0,2,1,2,0,0,0,0,1,0,2,1,0,0,2,0,1,2,-2,0,0,NA,-1,1,2,-2
2476,2,0,1,0,1,1,2,2,1,1,0,0,0,2,0,1,1,0,1,2,2,1,NA,2,0,1
2491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2601,0,2,1,2,0,0,0,0,1,0,2,1,0,0,2,1,0,2,-1,0,0,2,0,0,NA,-1
2905,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
