0,2102,2205,2701,2702,2703,2706,2707,2708,2709,2710,2712,2713,2715,2718,2720,2724,2726,2727,2761,2762,2763,2764,2765,2766,2793,2995
2102,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
2205,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,-2,2,-2,2,2,2,2
2701,1,1,NA,0,1,1,1,1,1,1,1,1,0,-2,1,2,2,1,1,1,1,2,1,1,1,1
2702,1,0,0,2,1,1,0,0,-1,NA,2,2,0,2,0,-1,1,-2,2,-1,2,-2,1,2,0,0
2703,0,0,1,1,NA,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,-2,1,1,0,0
2706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2707,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
2708,1,0,-1,1,NA,0,2,NA,2,1,-1,-1,1,0,1,1,-1,0,0,1,0,-1,1,1,1,1
2709,1,0,1,0,1,1,1,2,NA,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,1,0
2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2713,1,2,1,2,0,1,0,0,0,0,2,2,1,2,1,0,1,-1,0,0,2,NA,1,2,0,0
2715,1,1,1,0,0,1,1,1,1,1,1,1,NA,0,1,0,1,1,1,1,1,0,0,1,1,1
2718,0,2,0,2,2,2,0,0,0,-1,1,2,1,2,0,0,2,0,2,0,2,0,2,2,0,1
2720,2,1,2,1,1,1,1,1,-2,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1
2724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2726,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,1,0,0
2727,2,-2,2,-2,-1,-1,2,2,2,2,0,0,2,-2,2,-2,-1,2,-2,-2,-2,NA,NA,-2,2,NA
2761,0,0,0,2,-1,1,0,0,-2,0,-2,-2,-2,1,0,0,1,-2,2,0,1,0,1,1,1,0
2762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2793,NA,NA,1,1,1,1,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2995,-2,1,1,1,1,0,0,2,1,0,1,1,2,1,0,1,1,1,0,0,1,0,1,1,0,2
