0,7802,7804,7805,7806,7807,7808,7809,7811,7812,7813,7814,7816,7817,7818,7819,7821,7822,7823,7824,7825,7826,7827,7828,7829,7830,7832,7833,7834,7835
7802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7804,0,NA,-1,-1,0,0,1,-2,0,0,0,1,0,0,-2,-2,0,1,2,0,0,-1,2,2,0,0,2,0,-1
7805,-2,-2,NA,1,1,0,0,2,1,1,2,-2,1,0,0,0,1,0,0,2,0,2,-2,-1,1,-1,-1,1,2
7806,-1,-1,1,NA,0,-1,2,1,0,2,1,-1,-1,-1,-2,-1,1,-1,0,0,2,-1,-1,-1,0,2,-2,-2,2
7807,0,0,0,1,NA,-1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,-1,0,1,2,0,0,1
7808,-1,-1,0,0,0,NA,0,0,1,1,1,0,0,0,0,0,2,0,0,2,0,1,-1,-1,-1,-1,-1,0,0
7809,-1,-1,0,1,1,1,NA,1,1,0,0,0,0,0,-1,1,2,0,0,0,2,0,-1,-1,1,1,-1,-1,2
7811,-1,-2,1,1,1,0,1,NA,0,-1,1,-2,-2,-1,0,0,2,0,0,2,0,1,-2,0,-1,-1,-2,1,2
7812,-1,1,1,-2,2,2,1,1,1,1,NA,-2,1,1,1,2,2,2,2,1,1,2,0,1,2,-1,-1,1,2
7813,-1,-1,1,2,1,1,0,1,1,NA,0,0,-1,0,-2,0,1,0,0,0,2,0,0,-1,-1,2,-1,-1,0
7814,0,0,2,1,1,1,1,2,0,1,NA,0,1,1,1,0,1,0,0,2,1,1,-1,0,1,1,-1,NA,1
7816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7817,0,0,1,1,-2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
7818,0,0,0,0,0,0,1,1,1,0,1,0,2,NA,1,0,1,1,2,0,1,1,0,0,2,1,0,0,1
7819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7821,-2,-1,1,-2,1,1,0,0,2,0,0,0,-1,-1,-1,NA,1,2,2,1,0,2,-2,0,1,-1,-2,0,-1
7822,-1,-1,1,2,2,1,2,2,1,0,0,0,0,1,2,NA,1,0,1,1,1,-2,-1,2,1,0,0,0,1
7823,0,-1,0,-2,0,0,0,0,2,-2,0,-1,0,0,2,2,1,NA,2,0,0,1,-1,1,2,-2,-2,0,1
7824,-1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,NA,0,0,1,0,1,2,1,0,0,1
7825,-1,-1,2,0,1,2,0,2,0,0,2,-1,0,0,1,-1,1,0,0,NA,0,1,0,0,0,0,0,2,0
7826,-1,-1,1,2,1,0,2,1,0,2,0,NA,-1,-1,-1,0,2,0,-1,0,NA,0,-2,-1,0,2,-1,-1,2
7827,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,2,0,0,NA,0,0,2,0,0,0,0
7828,1,2,-1,-2,0,0,1,-2,1,1,0,0,0,0,0,-1,0,2,2,NA,0,-2,NA,2,1,-1,2,0,0
7829,0,1,-1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,2,0,1,1,1,2,1,0,1,NA,0
7830,-1,-1,1,0,1,0,1,1,1,0,0,-2,-1,0,1,1,1,2,2,0,1,2,-1,-1,NA,0,-2,-2,1
7832,-1,0,1,2,2,0,2,1,1,2,0,-1,-1,0,-1,0,1,0,0,0,2,0,-2,-1,2,1,-2,-1,2
7833,-1,1,0,-2,-1,-1,0,0,0,-2,0,1,1,1,0,-2,1,0,0,0,0,0,1,1,-1,-1,2,0,0
7834,-1,-1,1,0,0,0,0,2,0,0,1,-2,1,-1,-1,1,0,1,0,1,0,0,-2,-1,1,0,0,2,0
7835,-1,-1,1,1,1,0,2,1,1,0,1,-1,0,0,-1,1,1,1,1,0,0,NA,-1,-1,1,1,-1,0,NA
