0,7201,7202,7203,7204,7205,7206,7207,7208,7209,7210,7211,7212,7213,7214,7215,7216,7217,7218,7219,7220,7221,7224,7225,7226,7227,7229,7230,7231
7201,NA,0,0,1,0,2,-2,-2,1,1,0,-1,1,1,0,1,-2,0,1,0,-1,-1,-1,-1,0,2,NA,0
7202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7204,0,0,1,NA,0,0,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1
7205,0,0,-1,0,NA,1,1,-1,0,1,1,1,-1,1,-1,-2,1,0,2,2,1,1,0,0,2,0,0,0
7206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7208,-1,0,0,1,0,1,0,NA,1,0,1,2,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
7209,0,1,0,2,1,1,0,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,-1,2,1
7210,-1,0,0,1,1,1,0,0,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,2,0,0,0
7211,0,0,0,1,2,0,0,0,1,1,NA,0,1,1,-2,1,2,1,1,1,1,1,1,1,1,-1,0,-1
7212,-1,-1,1,1,1,0,1,2,1,1,1,NA,0,2,0,0,0,-1,1,0,1,0,0,0,0,-1,0,0
7213,-1,1,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,1,1,0,-1,0,0
7214,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,-2,0,-1,2,2,0,0,0,2,2,1,0,1,1,NA,2,1,0,1,-1,1,1,1,1,1,-2,-2,-1
7216,-1,0,0,1,1,1,1,-1,1,1,2,1,0,1,2,NA,1,-1,1,0,1,1,0,2,1,0,0,1
7217,0,0,0,1,2,1,0,1,1,1,2,-1,1,1,-2,0,NA,0,1,-1,1,1,1,1,1,-2,1,-2
7218,-1,2,0,2,1,1,NA,-1,0,1,1,-2,2,0,1,1,1,NA,1,1,1,2,2,2,0,0,0,0
7219,0,0,-1,0,2,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2,-1,0,1
7220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7221,-1,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,0,0,0
7224,-1,1,0,0,1,1,1,-2,-1,0,0,0,1,0,0,1,1,1,1,1,1,NA,1,2,0,0,0,0
7225,0,1,0,2,0,1,1,0,1,1,1,0,2,0,0,1,1,2,0,0,1,2,NA,2,0,0,1,0
7226,-2,1,0,1,0,0,0,0,1,1,1,0,2,0,0,1,1,2,0,0,0,2,2,NA,-1,-1,1,0
7227,-2,0,-1,1,2,2,0,0,2,2,2,0,1,1,0,2,2,1,2,-1,2,1,1,1,1,-2,1,-2
7229,2,1,-1,0,1,2,2,-1,0,0,0,-1,1,0,0,1,-2,2,-1,-1,-2,0,-1,-1,-2,1,1,-1
7230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7231,-2,0,1,1,2,0,0,NA,1,NA,-1,1,0,0,1,1,0,0,2,0,0,0,0,0,-1,0,0,NA
