0,7615,7701,7703,7704,7705,7706,7707,7708,7709,7711,7712,7713,7714,7715,7716,7718,7719,7720,7721,7722,7723,7724,7725,7726,7728,7729,7730,7731
7615,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1
7701,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
7703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7705,0,0,0,0,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0
7706,0,0,0,0,1,NA,NA,1,2,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,1
7707,NA,2,NA,0,1,1,2,0,NA,0,1,2,2,1,0,NA,1,2,1,2,0,NA,0,NA,NA,NA,NA,NA
7708,0,-1,0,-2,1,0,1,NA,1,-2,0,0,1,-2,2,2,-2,-2,2,-1,2,-2,-2,-1,-2,0,-1,-1
7709,2,0,0,0,0,2,-1,1,NA,0,2,2,1,1,0,0,2,0,1,2,0,2,1,2,0,2,2,2
7711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7712,0,0,0,0,1,NA,0,0,2,0,NA,2,0,0,0,0,1,0,0,0,0,0,NA,2,0,0,2,0
7713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7714,0,-1,0,1,1,1,1,1,1,2,1,0,NA,1,2,1,0,0,2,1,2,1,0,1,1,2,1,0
7715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7716,0,-1,0,0,1,-2,-2,1,-1,-1,-2,0,-1,-1,NA,1,-2,0,0,1,0,0,1,1,-1,-1,0,2
7718,0,0,0,0,2,-2,1,2,-2,0,-2,-2,1,1,1,NA,-2,-1,0,-1,2,-1,1,-1,2,0,-2,0
7719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7721,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,1,1,2,0,0,1,2,1,1,2,0,-2
7722,2,0,0,0,0,0,0,0,2,NA,2,2,0,0,1,0,2,0,0,NA,1,2,0,2,0,2,2,2
7723,NA,1,NA,NA,2,NA,NA,2,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1
7724,1,1,1,1,1,1,2,1,2,0,1,NA,1,1,-1,NA,2,NA,1,2,1,NA,1,1,2,2,1,1
7725,0,2,0,1,0,0,2,1,1,1,-2,0,2,-1,1,0,0,1,2,1,0,0,NA,0,0,2,1,1
7726,2,NA,0,0,0,2,0,0,2,0,2,1,0,0,0,0,2,1,1,2,0,1,NA,NA,1,1,2,2
7728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7729,1,-1,0,-2,0,1,-1,0,2,0,1,0,-1,-2,0,0,0,0,1,1,0,1,1,1,0,NA,1,1
7730,NA,0,0,-1,0,1,0,0,2,0,2,NA,0,0,0,0,2,0,0,1,0,1,0,2,0,1,0,1
7731,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,-1,2,0,0,0,2,0,2,2,NA
