0,1401,1403,1404,1405,1406,1407,1408,1409,1410,1411,1413,1414,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1488
1401,NA,1,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,NA,1,1,0
1403,1,2,0,1,0,2,0,2,1,2,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,0,1,2,2,0
1404,0,0,NA,0,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,2,2,0,2,1,2,0,0,0,0,1,0,0,0
1405,1,1,0,NA,0,1,1,1,2,0,1,1,0,-1,-1,-1,0,0,0,0,1,1,0,-1,0,1,-2,0,0,1,1,0,1
1406,0,1,2,0,NA,0,2,0,0,1,2,1,0,1,0,0,2,0,1,1,2,0,2,0,2,0,-2,0,-2,0,0,0,0
1407,1,2,0,1,-1,NA,1,2,0,1,0,1,0,0,0,0,-1,1,0,1,1,1,0,0,0,2,-1,1,0,0,2,1,0
1408,1,1,2,1,1,1,NA,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0
1409,0,1,0,0,-1,1,1,NA,0,0,2,1,-2,-2,-2,-2,0,1,0,0,1,2,-2,0,0,1,-2,2,-2,1,2,1,-2
1410,1,1,1,2,0,1,0,0,NA,1,1,0,0,0,-1,1,0,0,0,-1,0,1,0,0,0,1,-1,0,0,0,1,0,1
1411,0,1,1,0,1,1,1,0,0,NA,2,1,0,0,-1,-2,2,1,-2,1,1,2,0,1,1,1,-2,0,-2,1,2,1,-1
1413,0,0,2,0,1,0,2,2,0,2,NA,1,0,0,0,0,2,0,2,2,2,0,1,0,1,2,1,2,0,1,0,1,0
1414,0,1,0,1,0,2,1,2,1,2,1,NA,0,-1,-1,-1,0,1,1,2,1,2,0,1,1,NA,-1,2,-1,2,2,2,0
1416,2,0,0,0,0,0,1,-1,0,0,0,0,NA,0,2,-1,-1,-1,0,-2,1,-2,-2,-2,-1,0,-2,NA,2,2,1,1,0
1417,0,1,1,2,1,1,0,-1,2,0,0,1,1,NA,0,-1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,2
1418,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1,1,1,0,1,1,0,0,2,-1,0,0,1,1,0,NA,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1
1420,0,0,2,-1,2,-1,1,0,0,2,2,0,0,0,-1,-1,NA,0,0,0,2,0,1,0,2,0,-1,0,-1,0,0,0,0
1421,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,-1,0,NA,1,0,0,0,-1,0,0,1,0,1,0,2,1,1,0
1422,0,1,1,1,1,0,2,2,0,0,2,2,0,0,0,0,1,2,NA,1,2,0,1,0,0,1,1,2,0,2,1,2,2
1423,0,0,2,-1,1,0,2,0,0,0,0,2,0,0,0,0,1,0,2,2,1,1,1,-2,2,0,0,1,-1,2,1,1,NA
1424,0,1,2,0,2,0,2,1,1,1,2,1,0,0,0,-1,2,0,1,0,NA,0,1,2,NA,1,-2,1,-1,1,1,1,0
1425,0,1,0,0,0,2,0,2,0,2,0,2,0,-1,-1,-1,0,0,0,1,0,-2,-2,-1,0,1,-1,1,-1,1,2,2,-1
1426,1,1,2,0,1,0,2,1,0,0,2,0,0,0,0,1,2,0,0,2,2,0,NA,0,2,0,0,0,0,0,0,0,0
1427,1,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
1428,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,2,1,2,0,NA,0,-1,0,-1,1,2,2,0
1429,1,2,-1,1,-2,2,1,1,0,1,2,2,0,0,-1,-1,-1,2,-1,0,1,1,-1,-1,0,NA,1,2,-1,1,1,1,0
1430,0,1,-1,-2,-1,-1,1,0,0,0,2,1,0,0,0,1,0,1,2,1,1,1,0,2,0,2,NA,1,0,2,2,2,1
1431,0,1,0,0,-1,1,1,2,0,0,2,2,0,0,0,-1,0,1,0,1,1,1,0,-1,0,2,0,NA,0,2,1,2,0
1432,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,2,1,1,1
1433,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,1,2,0,1,0,-1,1,1,0,2,0,NA,1,2,0
1434,1,2,0,1,0,2,1,2,1,2,0,2,0,0,0,-2,0,2,-1,1,1,2,-1,-1,1,2,-1,2,-1,2,NA,2,0
1435,0,1,0,1,0,1,1,1,0,1,1,2,0,0,0,0,1,1,1,2,1,2,0,0,1,1,0,2,-1,2,2,NA,0
1488,0,1,0,2,0,1,0,0,2,1,0,0,0,2,1,2,0,0,2,0,1,0,0,1,0,1,2,0,0,0,1,0,NA
