0,4110,4301,4302,4303,4306,4308,4310,4314,4316,4317,4318,4319,4321,4323,4325,4326,4327,4328,4332,4333,4334,4361,4362
4110,NA,0,0,0,1,0,-1,1,0,-1,2,2,1,-1,1,1,2,2,0,2,0,0,0
4301,0,2,2,2,2,2,2,0,2,1,1,2,1,1,1,0,1,0,1,0,1,2,2
4302,0,1,2,2,0,0,-1,0,1,1,0,1,1,1,1,-2,0,-2,2,-2,2,0,0
4303,1,1,2,NA,1,1,1,1,2,1,1,1,2,1,2,0,0,0,1,0,1,1,1
4306,1,1,1,1,NA,1,1,0,2,2,0,1,1,1,1,0,0,1,1,0,1,0,2
4308,0,1,1,1,1,NA,2,0,1,2,0,1,1,-1,0,0,0,0,0,0,0,0,0
4310,0,1,1,1,1,2,NA,0,2,-1,-1,1,2,-2,2,0,0,0,0,0,-1,-2,-1
4314,2,1,0,0,1,0,0,NA,0,1,2,1,1,1,0,2,0,2,0,2,0,0,0
4316,0,0,2,2,2,1,2,0,2,-1,0,1,2,2,2,0,0,0,-2,-2,1,-1,1
4317,1,1,2,1,2,1,-2,1,1,NA,1,1,1,2,1,1,1,1,1,1,2,-1,2
4318,1,0,0,0,1,0,-1,0,0,-1,2,0,-1,NA,0,1,0,1,0,2,-1,0,1
4319,1,2,1,1,1,1,1,0,1,1,0,NA,1,1,1,0,0,0,0,0,0,2,1
4321,2,1,2,2,1,2,2,0,2,1,1,2,NA,2,0,0,0,0,0,0,1,0,1
4323,0,1,2,1,1,0,-1,0,1,2,0,0,1,NA,1,0,0,0,1,0,2,0,2
4325,1,1,1,2,1,1,1,0,2,2,1,2,1,1,NA,0,0,0,0,0,1,1,1
4326,2,0,0,0,1,1,-1,2,0,1,2,0,1,1,0,NA,2,1,0,2,0,0,0
4327,2,2,2,0,1,0,0,0,0,1,2,2,1,1,1,2,NA,2,2,2,0,0,0
4328,2,0,0,0,2,2,2,2,0,1,2,0,1,1,0,2,2,NA,0,2,0,1,1
4332,1,2,2,2,2,1,1,0,2,2,1,2,1,2,2,1,2,-1,NA,0,2,1,1
4333,2,1,1,0,2,0,-1,2,0,0,2,1,0,0,0,2,2,2,0,NA,0,1,1
4334,0,2,2,2,0,0,-1,0,1,2,0,0,1,2,0,-1,0,-1,2,-1,2,0,1
4361,1,2,0,1,1,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,NA,2
4362,0,1,0,1,2,1,1,0,2,2,0,2,2,2,0,0,0,0,1,0,1,2,NA
