4415,0,2,-1,-2,0,0,-2,1,0,0,2,1,0,1,2,0,0,-2,0,0,1,0,0,0,-2,1,0,-2,1,0,-2,0,0,0,0,0,2,0
4416,0,0,0,2,0,-1,-1,0,0,-1,-1,0,-2,1,-1,1,1,0,1,2,0,-1,0,0,0,-1,2,0,1,0,-1,2,1,-2,0,0,-2,0
4417,0,1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4418,1,-1,-1,-2,1,0,1,0,1,2,1,1,2,0,-2,0,1,0,2,2,1,1,0,0,1,1,2,-2,2,1,1,0,2,1,0,2,0,2
4419,1,0,-1,-1,0,-1,0,1,0,1,0,0,1,0,-1,0,1,2,2,2,1,0,-1,0,0,0,1,-1,1,1,-1,-1,1,0,0,0,-1,1
4420,2,0,1,1,2,0,1,0,0,0,1,1,0,1,-1,1,2,2,1,0,1,1,1,1,1,2,1,2,1,1,1,2,1,1,-1,1,1,0
4421,1,0,0,0,2,1,2,2,2,2,0,0,2,1,0,0,2,1,2,2,2,2,2,1,1,-1,0,0,0,2,0,0,2,1,2,2,-1,2
4422,0,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,0,0,2,0,0,2,1,0,1,0,1
4423,1,1,0,0,2,0,2,0,2,1,0,0,0,0,-1,0,0,-1,0,1,2,2,2,0,0,-1,0,-1,0,2,-1,0,2,0,0,2,-1,2
4424,1,2,-1,-1,0,0,1,1,-2,2,1,2,2,2,1,0,1,1,1,1,1,0,0,2,2,2,1,0,1,0,0,0,2,0,2,2,2,2
4425,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,2
4426,2,1,1,0,1,0,2,0,-1,2,1,1,2,2,1,0,2,2,1,2,2,1,0,2,1,0,0,2,0,2,2,0,1,1,2,2,1,2
4427,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,2,0,2,1,0,1,2,1,1,1,0,1
4428,1,1,-1,2,-1,1,0,1,1,-1,1,1,-1,1,0,2,1,0,1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,2,2,1,1,1,1,1,-1
4429,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,1,2,1,0,1,1,2
4430,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0
4431,1,1,-1,1,-1,0,0,0,-1,1,-1,1,-1,1,-2,1,1,1,1,2,0,-1,0,-2,-1,-2,0,2,-2,0,0,1,-1,1,0,-1,-2,-2
4432,0,0,0,2,0,0,-1,0,0,0,-1,0,-2,0,-1,2,1,0,1,1,0,-1,0,0,1,-1,2,2,1,0,-1,2,1,-2,0,-1,-2,0
4433,1,1,0,-1,2,0,1,0,-1,1,1,1,1,0,1,1,0,-1,2,2,2,2,1,1,2,-1,2,-1,2,1,-1,1,2,0,0,-1,1,2
4434,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,-1,2,0,2,1,-1,0,2,0,0,0,-1,0
4435,1,1,0,0,0,0,1,1,0,1,1,1,1,2,1,0,0,1,1,1,1,1,0,2,0,1,0,1,0,1,1,1,0,0,2,1,1,1
4436,1,0,0,0,0,0,1,0,1,2,0,0,2,1,0,0,1,1,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2
4437,2,2,-2,0,0,-2,0,1,-2,-2,2,2,-2,1,2,-2,1,-2,-2,1,-2,-2,-2,2,1,2,2,1,2,-2,-2,-2,1,0,0,1,2,2
4438,1,0,0,0,0,0,2,1,0,2,0,1,0,2,0,0,2,0,1,0,0,0,0,2,1,2,1,0,2,0,0,0,1,0,0,2,1,0
