0,6101,6102,6103,6104,6105,6106,6107,6108,6109,6110,6111,6112,6113,6114,6115,6116,6117,6118,6120,6121,6122,6123,6124,6125,6126,6127,6128,6129,6130,6131,6132,6133
6101,2,1,0,0,-2,-1,0,-1,1,0,0,0,0,1,0,2,-2,1,1,-2,1,0,0,0,1,1,1,1,0,-1,0,0
6102,2,NA,0,1,1,2,2,-1,0,1,-1,2,2,0,2,1,0,0,2,-2,1,1,2,2,2,2,0,2,2,2,1,2
6103,-1,0,NA,2,1,0,0,2,0,-1,-1,1,1,0,0,-2,-1,-1,0,0,-1,2,2,1,0,1,0,2,1,1,1,-1
6104,-1,0,2,NA,1,1,0,2,0,0,0,0,0,0,-1,0,0,0,-1,0,0,2,0,1,-1,1,0,2,1,1,1,0
6105,-1,1,2,2,2,2,0,2,0,0,-2,0,-2,-2,-2,0,0,NA,0,0,-1,2,0,1,0,0,0,2,2,2,2,-2
6106,-2,1,0,1,2,2,1,0,0,-1,0,-1,0,0,-1,-2,0,-2,2,0,0,1,0,1,2,1,0,1,2,2,2,0
6107,-1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,-1,1,0,-1,0,1,2,1,1,0,1,1,2,0,2
6108,-1,0,2,2,1,1,0,NA,0,0,0,0,0,0,-1,-1,0,0,0,0,0,2,0,1,0,1,0,2,0,1,1,0
6109,1,0,0,0,0,0,0,1,2,2,0,-1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,2,1,1,0,0,0
6110,-1,0,0,0,-2,0,0,0,2,NA,-1,-2,2,-2,1,1,2,0,0,-2,1,0,1,-1,-2,0,2,-2,1,-1,-2,0
6111,-2,0,0,0,-1,1,2,0,1,1,1,-1,1,0,1,1,1,2,-1,-1,2,0,1,0,-1,1,1,-2,-2,0,-1,2
6112,0,1,1,1,-2,0,-1,1,0,0,0,NA,2,-1,2,-1,0,0,0,-1,0,1,2,0,1,2,0,1,1,0,0,-1
6113,0,2,1,1,-2,1,1,0,1,1,1,2,NA,0,2,0,0,0,2,0,1,1,0,0,0,1,1,1,1,0,-2,1
6114,1,1,0,0,-2,0,-1,0,1,1,1,0,0,0,0,1,0,1,0,-2,1,0,0,0,0,0,0,0,0,0,-1,1
6115,0,2,1,0,-1,1,1,-2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,1,-2,1
6116,1,1,0,0,-2,1,1,1,1,2,0,1,1,1,NA,NA,-1,0,1,-1,2,0,0,0,0,1,1,-1,-1,-2,0,0
6117,-1,0,0,0,-1,0,0,0,2,2,2,-1,1,-1,0,-2,NA,1,0,0,0,0,0,0,0,0,0,2,0,0,-1,0
6118,0,1,0,0,-2,0,0,0,1,1,2,-1,2,1,0,1,0,2,1,0,2,1,2,1,1,0,2,-1,0,0,0,1
6120,0,2,0,0,1,2,1,-1,0,-1,-2,0,2,-1,2,0,0,0,NA,-1,-1,0,2,-1,2,2,0,0,1,1,0,1
6121,-2,1,0,0,2,1,-1,-2,0,0,-1,-2,0,-2,-2,-2,0,-2,-2,NA,-2,0,0,-1,1,1,0,-1,-1,0,-1,-2
6122,1,1,0,0,-2,1,1,0,1,0,1,1,1,2,1,2,-1,2,1,-1,2,1,1,1,1,1,0,-1,0,0,0,0
6123,0,0,2,1,1,1,-1,2,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,NA,0,0,0,1,0,1,1,0,1,0
6124,1,2,2,0,-2,1,1,-1,0,0,1,0,2,-2,2,-1,-1,0,2,-2,0,1,2,1,2,-2,-1,2,2,1,-2,1
6125,0,1,1,1,1,2,2,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
6126,1,2,0,-1,-1,1,-1,-2,0,0,-1,0,0,0,1,0,0,0,2,-1,0,0,2,1,2,-1,0,-1,1,1,-1,0
6127,1,2,1,1,1,1,1,1,0,0,0,1,2,0,-1,1,0,2,2,1,1,1,0,1,1,0,1,1,1,1,1,1
6128,0,0,0,0,-2,-1,-1,0,2,2,2,-1,0,-1,0,1,2,1,-1,0,1,-1,0,0,0,1,1,0,-2,0,-2,0
6129,0,1,2,2,-1,1,-1,2,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,2,2,0,0,0,0,NA,2,1,2,-2
6130,0,2,1,1,2,2,1,1,0,0,0,1,1,0,1,0,0,-1,1,-1,0,2,2,1,2,1,0,2,NA,2,2,0
6131,0,1,0,0,2,2,2,1,0,0,-2,-2,0,-1,1,-1,-1,0,1,0,0,1,0,1,1,0,0,1,2,2,2,1
6132,-1,0,1,1,2,2,-1,1,0,0,0,-1,-1,0,-2,-1,-1,-2,0,-2,-1,1,0,0,-1,0,0,2,2,2,NA,-2
6133,-1,1,0,0,-2,0,-1,1,0,-1,1,-2,1,1,1,-1,-2,-1,1,-2,-2,0,1,2,1,2,0,-2,0,1,-2,2
