0,2201,2202,2203,2207,2208,2209,2210,2211,2213,2215,2216,2217,2218,2219,2220,2221,2223,2224,2227,2261,2262,2263,2304,2415,2421
2201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2202,1,NA,1,1,2,1,1,1,1,1,0,1,1,2,2,1,1,1,1,-1,-2,NA,-1,1,-1
2203,2,0,NA,1,0,0,0,0,0,1,NA,2,2,1,1,1,1,1,0,NA,1,NA,-2,0,0
2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2208,0,1,0,2,NA,2,2,2,1,1,1,0,-2,-2,-2,1,-2,-2,1,1,-2,NA,-2,2,-2
2209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2211,2,NA,1,0,2,0,0,2,2,2,NA,2,1,2,2,2,0,0,0,NA,NA,NA,NA,2,0
2213,1,1,1,1,1,-2,0,2,NA,2,1,2,2,1,1,2,-1,-2,-1,0,0,NA,-2,1,-2
2215,2,1,0,0,0,-1,0,1,1,NA,0,2,2,1,1,1,-1,-1,-1,-1,0,0,-2,0,-1
2216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2217,2,2,2,0,0,0,0,1,2,2,0,NA,2,2,2,2,1,1,1,NA,-1,NA,-2,-1,-1
2218,2,1,1,0,0,-1,0,2,2,2,0,2,0,2,2,1,-1,-1,-1,0,0,0,0,0,0
2219,2,2,1,1,1,1,1,1,2,2,-2,2,2,NA,2,1,1,1,1,0,-2,-2,-1,1,-1
2220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2223,0,1,0,-2,1,-1,0,0,2,0,1,1,-2,0,0,0,0,0,2,-1,1,0,-2,-2,0
2224,0,-1,0,2,1,2,2,0,0,0,0,1,0,1,0,0,1,NA,1,-1,-1,NA,-2,2,-2
2227,0,1,-1,-1,1,0,0,0,1,1,0,1,-1,0,0,0,2,1,0,-2,0,0,-2,-1,0
2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2415,0,1,0,2,2,1,1,1,0,0,0,0,0,1,1,0,-1,1,0,NA,0,0,-1,2,-2
2421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
