0,5101,5102,5103,5104,5105,5106,5107,5108,5109,5110,5111,5112,5113,5114,5115,5116,5117,5118,5119,5120,5121,5122,5123,5124,5125,5126,5127,5128,5129,5130,5132,5151,5152,5191
5101,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
5102,1,NA,-2,-1,1,0,1,-1,-1,0,2,0,0,2,1,0,0,-2,0,1,0,0,0,0,0,0,1,2,-1,1,1,-2,2,-1
5103,NA,NA,1,NA,NA,1,0,0,0,2,0,1,2,NA,NA,2,-1,-1,-1,-1,0,1,-1,-1,-2,-1,NA,NA,NA,NA,NA,-2,2,2
5104,0,0,2,NA,1,1,2,0,1,2,1,0,2,2,2,2,2,0,2,2,2,1,0,0,0,2,2,0,2,2,1,-1,2,2
5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5106,1,NA,-2,-2,1,NA,1,1,0,-2,2,0,0,1,1,0,1,2,1,0,0,2,2,2,0,0,1,0,-1,-2,1,1,0,-2
5107,1,1,-2,1,1,1,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,-1,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,-2
5108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5109,1,1,-1,1,1,1,1,1,NA,-1,2,2,1,1,1,-1,1,2,2,1,1,0,2,2,-1,1,1,1,2,1,NA,1,-1,2
5110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5111,0,1,-1,0,2,0,1,0,0,0,NA,0,0,2,1,-1,0,0,2,2,0,NA,2,2,0,0,2,0,0,0,2,2,0,0
5112,0,0,-2,1,1,1,1,0,2,-2,1,NA,0,1,2,-2,-1,-1,-1,1,1,0,0,0,0,0,1,1,NA,1,1,0,1,2
5113,0,0,2,2,0,0,1,0,0,2,0,0,NA,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
5114,1,2,-2,-2,1,0,1,-1,0,-1,1,0,-1,NA,1,-2,0,-2,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,2,0
5115,1,0,0,0,1,0,2,-1,0,1,1,0,0,0,NA,0,1,0,0,1,0,0,NA,1,NA,0,1,0,0,1,0,0,0,0
5116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5118,2,-1,1,0,0,2,1,2,2,-1,1,0,0,0,0,0,1,NA,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,1
5119,0,0,-1,-1,1,0,0,0,1,-1,1,1,-1,0,1,-1,0,0,NA,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0
5120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5123,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,2,2,0,1,NA,2,0,0,1,0,0,2,1,1,0,0
5124,0,-1,-1,0,1,0,1,0,0,-1,1,0,-1,-1,2,-1,0,0,2,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0
5125,1,2,0,1,2,1,2,-1,-1,1,1,0,1,1,2,0,1,-2,-1,1,2,1,-1,1,NA,2,1,1,0,1,1,0,-1,2
5126,1,1,2,2,1,1,2,-1,2,1,1,2,1,1,1,1,-1,1,1,-1,2,1,2,1,2,2,1,1,1,1,1,1,1,2
5127,2,NA,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,NA
5128,1,2,-2,0,1,1,1,-2,-2,-1,1,-2,0,2,1,1,NA,-2,1,1,0,0,1,1,-1,0,1,NA,0,0,1,-2,2,0
5129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5132,1,1,-1,-1,2,1,1,-1,1,0,2,NA,1,1,1,-1,1,1,2,2,NA,0,2,0,0,1,2,1,0,1,NA,2,0,1
5151,1,-1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,2,1,1,0,2,1,0,0,1,-1,-1,1,2,NA,0,0
5152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
