0,5122,5204,5403,5404,5406,5407,5408,5409,5410,5411,5412,5413,5415,5419,5424,5426,5427,5430,5431,5432,5434,5435,5451,5460,5461,5462,5463,5464,5465,5466,5467,5468,5469,5470,5471,5518
5122,2,NA,-1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,2,NA,NA,-1,NA,NA,-1,1
5204,0,2,2,1,2,1,0,1,1,2,0,2,2,0,0,0,2,2,2,2,0,2,0,1,0,2,1,2,2,0,2,2,1,0,2,2
5403,0,0,NA,0,0,1,-2,-2,-2,0,0,0,0,-2,0,1,1,0,0,-2,0,0,0,1,0,1,1,2,-2,0,2,2,0,2,2,1
5404,0,2,1,NA,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5406,0,1,0,0,NA,1,0,-1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,1,2,2,1,2,1,0,1,0,0,-1,1
5407,0,1,0,0,1,2,-1,2,1,-1,-1,-1,0,0,0,0,0,0,1,0,-1,0,-1,-1,0,2,1,0,0,-1,0,1,1,0,1,1
5408,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5409,1,0,0,0,1,2,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
5410,1,1,-1,1,1,2,1,-1,NA,2,0,1,1,1,2,2,2,1,1,1,0,1,1,1,2,2,2,1,0,2,1,1,2,1,-1,1
5411,-1,1,1,1,2,2,0,0,2,2,0,0,0,0,-1,2,2,2,2,1,1,1,1,1,0,1,1,2,1,1,2,2,1,2,2,0
5412,0,0,0,0,0,0,2,0,0,1,NA,0,0,2,0,0,1,0,1,0,-1,0,1,0,0,0,0,-1,0,0,0,1,0,0,0,0
5413,0,1,0,0,0,0,0,0,0,-1,0,NA,-1,1,0,0,1,2,2,1,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0
5415,-1,2,2,2,0,0,0,0,0,-1,-1,2,NA,0,-1,2,2,2,2,0,0,0,2,0,-1,2,0,2,2,0,2,2,0,0,2,0
5419,0,1,0,1,0,1,2,0,0,1,2,1,1,2,0,1,1,1,1,2,1,1,2,1,1,0,0,1,1,0,1,1,0,1,1,1
5424,2,-2,-2,-2,0,0,0,-2,1,0,-1,-2,-2,0,NA,0,0,-2,-2,0,-2,0,0,-2,2,0,0,-2,2,NA,-2,-2,2,0,-2,-2
5426,-1,1,1,0,0,1,-1,-1,1,1,0,1,1,-1,-1,NA,2,1,1,0,2,1,-1,1,1,2,1,1,1,NA,1,1,1,0,1,2
5427,0,1,-1,1,1,1,0,1,2,1,0,0,1,0,0,2,NA,0,1,0,-2,0,0,1,1,2,2,1,2,NA,1,1,1,0,1,1
5430,0,2,1,2,0,0,-1,0,-1,1,0,2,2,1,0,1,1,NA,2,1,1,1,1,0,0,1,1,2,1,0,2,2,0,1,-2,1
5431,0,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,NA,-1,0,1,0,1,0,2,0,2,0,0,0,1,0,0,1,0
5432,1,-1,0,1,1,1,2,1,-1,1,1,1,1,2,1,1,1,1,1,NA,0,1,2,0,2,2,1,1,0,2,1,-1,0,1,NA,1
5434,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,2,1,0,0,0,NA,1,1,1,-1,2,1,0,0,NA,0,0,1,0,1,1
5435,1,2,0,0,2,1,0,1,1,0,0,0,0,0,1,1,1,0,2,0,1,NA,0,2,1,2,2,2,1,0,2,2,0,0,1,2
5451,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5460,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,0,0,0,1,0,1,2
5461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5462,1,1,0,0,2,2,0,1,1,0,0,0,1,0,1,2,2,0,2,1,2,2,0,1,1,NA,2,1,1,2,1,2,1,1,1,1
