0,7101,7102,7103,7104,7105,7106,7107,7108,7109,7110,7111,7112,7113,7114,7115,7116,7117,7118,7119,7120,7121,7122,7124,7125,7126,7127,7128,7129,7130,7131
7101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7102,2,NA,2,2,2,-1,1,1,1,1,-1,1,2,2,1,0,1,1,2,-1,1,1,-1,1,0,1,0,2,-1,-1
7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7104,2,2,-2,NA,1,0,0,0,0,1,0,1,2,2,1,1,1,1,2,0,2,1,-1,1,-2,1,0,1,-2,-2
7105,1,1,2,1,2,0,0,0,1,1,0,1,2,1,0,1,0,1,2,1,1,-1,0,1,-1,1,0,2,0,0
7106,1,1,1,1,1,1,1,1,2,1,NA,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2
7107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7108,0,0,-1,1,0,2,-1,NA,2,2,1,2,0,0,2,2,2,2,1,2,0,-1,1,-1,2,0,2,1,2,-1
7109,1,1,1,1,1,1,1,2,0,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2
7110,1,1,0,0,0,0,-1,1,2,NA,0,0,1,1,1,2,0,1,0,2,0,1,1,0,0,0,1,1,0,1
7111,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,NA,1,1,0,1,0,NA,-1,0,0,0,0,1,1
7112,0,0,0,1,1,0,0,1,1,1,2,-2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1
7113,1,1,0,1,2,0,0,0,0,1,0,1,NA,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,-1,-1
7114,2,2,-1,2,2,0,1,-2,0,1,-1,0,1,NA,-1,-2,0,1,2,0,1,1,1,1,-1,2,0,1,-2,-2
7115,1,1,0,1,-1,0,-2,1,1,0,-1,1,1,NA,2,NA,-1,2,0,1,0,-1,-1,-1,-1,-1,2,2,-1,-2
7116,0,0,NA,1,1,0,-1,1,1,2,0,1,0,1,2,NA,0,1,-1,2,0,-1,-1,1,0,1,0,1,1,0
7117,1,1,0,1,1,1,0,1,1,1,1,2,1,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1,2,0
7118,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1
7119,2,2,1,2,1,1,1,1,1,2,0,2,2,2,0,0,2,2,NA,0,0,0,-2,2,-2,2,1,1,1,0
7120,0,0,0,-1,-1,0,-2,2,2,1,0,1,-1,-1,1,2,0,-1,-2,NA,-1,-2,1,-1,2,-2,1,-1,2,1
7121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7124,-1,-1,-1,0,-1,2,-1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,-1,2,-1,0,2
7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7126,1,1,0,0,0,2,-1,2,2,2,1,2,-1,0,2,2,2,1,-1,2,-1,-1,2,-1,2,-1,1,0,2,0
7127,1,1,1,1,1,-2,1,-2,1,-2,-2,1,2,2,-2,-2,1,1,2,-2,2,-2,-2,2,-2,NA,1,1,-2,-2
7128,1,-1,0,-1,-1,2,-1,2,1,1,-1,1,1,0,2,0,1,2,0,2,2,-1,2,0,0,0,2,1,0,0
7129,1,1,1,1,2,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7130,1,0,0,1,1,0,1,2,2,2,2,2,1,0,0,2,2,2,1,2,1,0,0,0,2,0,0,2,NA,0
7131,-1,0,0,-1,1,2,NA,-1,2,2,0,2,0,0,0,1,0,2,0,2,1,0,2,0,0,2,2,1,1,1
