0,7206,7207,7213,7216,7219,7302,7305,7307,7308,7309,7310,7312,7314,7315,7316,7317,7318,7319,7320,7323,7325,7351,7353,7360,7362,7363,7364,7365
7206,NA,2,2,1,1,0,-1,1,-1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,NA,2,1,0
7207,2,2,2,1,2,1,-2,1,0,1,0,1,-1,0,0,0,1,0,-1,1,0,1,1,1,0,2,2,-1
7213,2,1,2,2,0,-1,-1,-2,-2,0,-1,1,0,0,0,1,2,0,1,1,0,0,1,-1,-1,0,0,-1
7216,1,1,1,NA,0,-2,-2,-1,-1,2,1,1,2,0,0,2,2,0,0,1,0,0,-1,2,NA,1,-2,1
7219,2,2,1,1,NA,2,0,1,0,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,2,0
7302,0,0,0,0,2,2,0,0,0,0,2,1,0,2,-2,0,0,0,0,2,2,0,2,1,-2,0,0,0
7305,-1,-1,0,1,0,1,1,0,-1,1,1,1,1,1,1,-2,1,0,0,1,2,1,1,1,NA,0,1,0
7307,2,2,2,2,2,2,-2,NA,-1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7308,0,0,1,0,0,0,-1,0,NA,0,-1,0,0,0,2,1,0,2,1,1,-1,0,0,-1,0,0,0,0
7309,1,1,0,2,2,-2,-2,1,0,0,1,1,-1,0,2,1,2,0,-1,2,0,1,1,1,-1,1,2,0
7310,1,1,1,1,0,2,0,-1,-1,-1,2,1,1,2,-1,-1,1,-1,1,1,2,-1,2,1,-2,0,0,0
7312,1,1,1,1,1,-1,-2,-1,1,1,1,NA,1,2,1,1,1,1,2,1,0,0,1,2,NA,2,1,1
7314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7315,0,0,1,0,0,1,-1,-1,-1,-1,1,1,0,NA,0,-1,-1,0,0,0,1,0,1,0,NA,0,-1,0
7316,1,1,2,0,0,-1,1,1,0,1,-2,-1,-1,0,NA,0,0,2,0,1,0,2,0,0,0,1,0,0
7317,0,0,1,0,0,0,-1,0,1,0,0,1,1,0,0,NA,1,0,1,1,0,0,0,-1,NA,0,0,0
7318,1,1,1,1,1,1,-1,1,0,2,0,1,-1,0,0,0,NA,0,-1,2,0,0,1,2,NA,1,1,0
7319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7320,0,0,0,0,0,0,-1,-1,1,0,-1,2,1,1,0,0,0,0,2,0,-2,0,0,1,-2,1,0,0
7323,1,1,0,1,1,-1,0,0,0,2,1,1,1,1,0,1,2,0,0,NA,0,0,0,0,NA,2,1,0
7325,0,0,1,0,1,2,2,1,0,0,2,1,1,2,0,1,0,-1,1,1,NA,0,2,1,-1,0,0,0
7351,2,2,0,0,1,0,-2,2,-2,2,-1,1,0,0,2,0,1,0,1,2,0,NA,1,1,NA,2,1,0
7353,1,1,2,1,1,2,0,2,-1,1,2,2,1,2,0,1,1,0,2,1,2,1,2,1,0,2,1,2
7360,0,0,1,2,0,-1,-2,0,-1,1,0,1,1,0,0,0,2,0,1,1,-1,0,0,NA,NA,0,1,2
7362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7363,2,2,1,1,-2,0,-2,2,0,1,1,2,0,0,0,0,2,0,1,2,0,0,0,0,0,NA,0,0
7364,2,2,2,0,2,2,0,2,0,2,2,2,0,2,1,1,1,0,-1,2,2,2,0,1,NA,-1,NA,1
7365,0,0,1,2,0,-1,-2,1,-2,0,0,1,0,-1,-2,1,1,-2,0,1,-2,-2,1,2,NA,0,0,NA
