0,2102,2114,2205,2419,2616,2701,2702,2703,2705,2706,2707,2708,2709,2710,2711,2712,2713,2714,2715,2716,2718,2719,2720,2721,2723,2724,2726,2727,2753,2757,2758,2759,2791,2793,2795
2102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2114,2,NA,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,0,0,-2,2,2,NA
2205,NA,NA,NA,2,NA,2,2,2,NA,2,NA,2,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,1
2419,0,1,0,NA,NA,1,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,-1,1,-1,0,0,1,0,0,0,NA,NA,NA,NA,2,0,-1
2616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2701,1,1,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,-1,1,1,NA,1,1,2,1,1,1,1,1,NA,NA,NA,NA,2,1,NA
2702,NA,2,2,0,0,0,NA,0,0,1,0,0,0,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
2703,1,2,2,1,NA,1,1,NA,-1,-1,1,1,1,0,1,1,NA,0,-1,1,1,NA,0,1,1,NA,2,-1,NA,NA,NA,NA,1,NA,NA
2705,0,0,0,0,0,2,0,0,NA,1,0,1,1,0,1,0,-1,0,0,0,0,0,1,1,0,-2,0,0,0,0,0,0,2,0,0
2706,1,1,1,1,NA,2,2,0,1,NA,1,1,1,1,NA,2,0,1,1,1,2,0,1,2,1,1,0,-1,NA,NA,NA,NA,1,1,NA
2707,2,1,1,1,NA,2,1,-1,1,1,NA,2,2,1,NA,1,1,1,1,1,1,NA,1,-1,1,-1,-1,1,NA,NA,NA,NA,2,2,NA
2708,1,1,1,1,NA,2,1,-1,1,1,2,NA,2,1,NA,-1,-1,1,1,1,1,NA,1,-1,1,1,-1,1,NA,NA,NA,NA,2,1,NA
2709,0,0,0,0,0,1,1,1,1,1,1,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2712,0,0,2,0,-1,0,2,1,-1,NA,NA,NA,0,-1,-2,2,2,0,0,0,1,-1,0,0,2,0,2,0,-1,0,NA,2,2,-1,-1
2713,0,0,1,NA,NA,0,2,1,-1,1,0,0,0,-1,-1,2,NA,0,0,1,1,0,0,0,1,0,1,-1,NA,NA,NA,NA,1,0,NA
2714,0,0,1,0,0,0,1,-2,1,1,0,0,0,0,0,1,1,1,NA,1,1,1,NA,NA,1,2,-1,1,0,0,0,0,1,0,0
2715,2,1,2,1,NA,2,1,1,1,1,1,2,2,2,1,-1,0,1,NA,2,2,NA,1,2,1,1,1,1,NA,NA,NA,NA,1,2,NA
2716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2718,1,2,2,2,NA,2,2,1,1,2,0,0,1,0,0,2,1,1,2,2,NA,NA,1,2,2,2,2,1,NA,NA,NA,NA,1,1,NA
2719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,0,NA,1,0,0,0,1,-2,1,1,0,0,0,0,0,1,1,2,1,1,1,1,1,2,1,1,-1,1,0,0,0,0,1,0,0
