0,2801,2802,2803,2804,2805,2806,2807,2808,2809,2810,2811,2812,2813,2814,2815,2816,2817,2818,2819,2820,2821,2822,2823,2824,2825,2826,2827,2828,2829,2830,2831,2891
2801,0,0,0,0,2,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,-1,1,0,2,-1,0,2,0,0
2802,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0
2803,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0
2804,1,1,2,2,1,2,1,2,0,-2,1,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2805,2,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,2,2,0,2,1,0
2806,-2,0,1,0,-1,0,-1,0,1,0,0,1,2,2,0,0,2,0,1,1,2,2,2,2,0,0,1,-1,2,-1,-1,0
2807,2,1,1,0,2,-2,0,1,1,0,1,1,2,1,-2,0,0,2,1,1,-2,-2,1,-2,1,-2,2,1,-2,-2,1,1
2808,0,1,1,2,0,0,-1,0,0,-2,2,2,2,1,-1,-2,0,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0
2809,0,0,0,-1,1,1,1,1,0,1,1,1,2,0,1,2,2,2,1,0,1,1,1,1,1,1,2,1,1,1,0,0
2810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2811,1,1,1,2,1,1,2,0,0,0,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0
2812,0,0,1,0,0,1,0,2,0,0,2,0,2,1,-2,0,1,1,1,0,-1,0,1,2,0,0,0,0,0,0,0,0
2813,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2814,-1,0,1,1,1,2,0,1,1,0,1,2,2,0,2,0,2,1,1,2,2,2,2,1,1,1,1,1,1,0,0,0
2815,-2,0,-2,-2,-2,-2,0,-1,-2,0,0,0,0,-2,0,-2,-2,0,-2,-2,-2,0,-2,1,-2,-2,-2,-2,-2,1,1,0
2816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2817,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2818,1,0,0,0,2,1,0,1,2,0,0,1,1,1,1,0,1,0,0,1,1,1,2,1,2,1,2,2,1,2,0,1
2819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,1,1,1,1,1,1,1,1,2,-2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
2821,-2,0,0,0,0,2,-2,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,2,1,-2,2,0,0,2,-2,0,-2
2822,-2,0,2,1,1,2,0,0,1,0,0,1,1,2,1,0,2,1,0,0,2,2,2,1,1,2,0,0,2,0,0,0
2823,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
2824,-2,0,2,2,0,2,-2,0,0,0,0,2,2,2,-2,0,0,2,2,2,2,2,2,0,-2,2,2,0,2,0,0,2
2825,2,1,1,1,2,0,2,2,-1,0,1,2,2,1,-2,0,1,2,2,1,0,-1,1,-2,0,2,2,2,1,2,1,2
2826,0,-1,1,-1,0,1,-1,-1,1,-2,-1,1,1,1,1,1,1,0,-1,-1,2,1,1,1,1,0,1,-1,1,-1,-1,0
2827,2,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,1,0,2,1,2
2828,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,1,0,0,0,2,0,0,1,0,1
2829,-2,0,0,-2,0,2,-2,0,0,0,0,2,2,2,-2,2,0,0,-2,-2,2,0,2,2,-2,0,0,0,-2,-2,-2,2
2830,2,0,0,-1,2,-1,1,0,0,0,-1,-1,0,1,-2,1,1,1,1,0,0,1,1,-2,2,0,2,1,1,0,0,2
2831,0,0,-1,1,2,0,1,1,0,0,2,1,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
2891,2,0,0,0,2,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,2,1,1,2,0,0
