0,3409,3422,3516,3525,3528,3538,3703,3704,3708,3711,3713,3714,3715,3716,3718,3719,3720,3722,3723,3728,3730,3732,3735,3737,3738,3741,3761,3764,3771,3772,3773
3409,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NA,-2,-2
3422,2,NA,0,0,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
3516,0,0,1,1,1,NA,-2,2,1,2,-1,0,0,-1,-1,2,2,1,1,1,2,1,1,1,NA,2,0,2,NA,-1,-1
3525,2,2,2,NA,2,-2,0,2,1,0,1,1,1,1,0,1,1,1,2,1,2,1,1,2,2,2,2,1,NA,1,1
3528,1,1,0,2,2,-1,1,1,1,NA,0,1,1,1,1,1,0,0,2,0,1,1,1,1,2,1,1,0,NA,1,1
3538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3703,0,0,-1,-1,0,0,NA,0,0,-1,0,0,0,0,2,0,0,0,1,0,-1,1,1,0,1,-1,-1,0,NA,1,0
3704,1,1,1,2,2,-2,0,NA,1,-1,1,1,1,1,0,1,1,1,2,1,2,1,1,2,2,0,1,1,NA,1,1
3708,1,1,-2,1,1,NA,1,1,NA,-1,1,0,2,1,-2,1,1,-1,2,1,1,1,1,1,1,1,-1,1,NA,1,-2
3711,1,1,2,0,-1,2,0,-2,0,2,0,0,-2,0,0,2,2,0,-1,0,1,2,2,2,0,NA,1,2,NA,1,1
3713,1,1,1,1,1,1,0,1,1,1,NA,1,0,2,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,NA,1,1
3714,0,0,0,NA,0,-1,0,0,-1,0,0,NA,0,0,0,0,-1,1,-1,1,0,-1,0,0,-1,-1,-1,-1,NA,0,0
3715,1,2,-2,1,2,-1,1,0,2,-2,1,0,NA,1,-2,1,1,1,1,1,1,2,1,0,1,-1,-1,1,NA,1,0
3716,0,0,1,1,1,1,-1,1,0,1,2,2,1,NA,0,1,1,1,1,0,1,1,0,1,2,1,1,1,NA,0,0
3718,0,0,-2,0,0,0,2,0,-2,0,1,1,-2,1,NA,0,1,0,1,1,-1,1,1,0,0,0,-1,0,NA,0,0
3719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3720,0,1,2,1,0,2,-1,-1,1,2,1,0,1,1,-1,2,1,0,1,2,2,1,1,1,NA,NA,1,2,NA,1,0
3722,0,0,0,0,1,NA,1,1,2,0,-2,2,2,-2,0,-1,1,NA,1,0,0,1,1,1,1,-1,1,0,NA,1,1
3723,1,1,-1,2,2,-1,1,2,1,-1,1,1,1,1,-1,1,1,1,NA,1,1,2,1,1,2,1,1,0,NA,1,1
3728,2,-2,-2,-2,2,0,2,-2,-2,2,-2,-2,-2,-2,2,2,2,-2,2,2,0,-2,2,0,2,NA,2,-2,NA,1,-1
3730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3732,NA,0,1,1,2,2,0,1,1,2,0,0,1,0,0,1,2,0,2,0,0,NA,1,1,2,0,1,1,NA,-2,0
3735,-2,2,2,2,2,NA,2,-2,2,2,2,2,NA,-2,2,NA,2,-1,-2,NA,-2,-2,-2,NA,2,2,NA,NA,NA,2,2
3737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3738,1,1,0,2,2,-1,1,2,1,-1,1,1,1,1,-1,NA,0,1,2,1,2,1,1,1,NA,0,1,1,NA,1,0
3741,0,0,1,1,0,2,-1,0,0,2,0,0,0,0,0,1,1,0,0,0,NA,1,0,0,0,0,1,2,NA,1,0
3761,-2,-2,2,2,2,2,-1,1,1,2,-1,-1,1,-1,1,1,2,1,1,1,1,2,0,2,1,2,NA,2,NA,2,1
3764,-2,2,1,1,-2,-2,1,-2,1,2,1,1,1,1,1,1,1,1,2,2,-2,2,1,2,1,NA,2,2,NA,1,1
3771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
