0,2228,2230,2792,2902,2903,2904,2905,2906,2907,2908,2909,2910,2911,2912,2913,2915,2917,2918,2919,2921,2923,2924,2925,2927,2928,2930,2952,2953,2954,2956,2991,2992,2993,2994,2995
2228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2230,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,NA,NA,1,NA,0,NA,1,0,0,-2,0,0,1,0,-2,1,0,0,-2,1,0,1,0,0,0,1,NA,NA,NA,1,0,1,1,1,0
2902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2903,1,1,-2,-2,2,1,1,0,1,1,0,-1,-2,-2,-2,1,-2,2,1,0,0,2,1,-2,2,0,1,2,NA,1,0,2,0,-1,-2
2904,0,1,1,0,1,2,1,1,1,1,2,1,NA,0,0,1,2,2,2,1,1,0,2,-2,0,1,1,2,0,1,0,1,0,2,2
2905,-1,-1,0,0,1,1,2,0,1,0,0,-1,0,-1,-1,2,-1,-1,0,-1,-2,0,0,-1,0,-1,-1,0,-1,-1,-1,0,-2,0,-1
2906,0,0,0,0,1,1,1,NA,0,-1,0,0,1,2,2,1,1,0,-1,-1,0,0,2,1,0,1,1,1,1,1,NA,0,0,0,0
2907,0,2,0,0,2,2,1,1,2,2,2,1,-2,-2,-2,0,1,2,2,0,1,0,2,-2,2,0,2,2,-2,2,0,2,0,0,0
2908,0,0,0,0,1,0,1,0,2,NA,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0
2909,0,1,1,1,2,1,1,1,1,1,2,2,2,-1,-1,1,2,1,1,1,2,0,2,-1,0,1,-1,0,0,1,1,1,1,2,2
2910,NA,1,0,NA,0,NA,1,1,1,0,2,NA,1,0,0,0,2,2,1,1,2,-1,2,0,-1,1,0,0,-1,NA,NA,1,1,2,2
2911,0,1,1,0,0,1,1,2,0,0,1,1,NA,2,2,2,1,1,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,1,1
2912,-1,0,0,NA,1,-1,1,2,1,0,0,1,1,NA,2,1,1,-1,1,-1,1,0,1,2,1,1,0,0,1,1,0,1,1,-1,1
