0,4313,5303,5501,5502,5503,5504,5505,5508,5509,5511,5512,5513,5514,5515,5516,5517,5519,5521,5523,5526,5527,5532,5533,5535,5546,5547,5548,5549,5560,5561,5562,5563,5564,5565
4313,0,1,2,1,1,1,2,2,0,0,-1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,-1,1,1,0,0,0,-2,0,0
5303,1,NA,NA,NA,NA,NA,2,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,NA,NA,NA,NA,2,2,1,0,2,1
5501,2,2,2,2,2,2,2,2,2,2,0,1,0,0,2,2,2,0,2,2,2,1,2,0,1,-2,2,2,1,1,1,0,1,1
5502,2,0,2,NA,1,1,2,2,2,2,1,1,1,1,1,2,2,0,-2,1,2,1,2,-1,1,0,1,2,2,1,1,-2,2,0
5503,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
5504,0,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,2,2,1,0,0,1,1,1,0,1,1,1,1,1,2,2,1,1
5505,2,0,0,0,0,0,NA,1,0,1,0,0,0,0,1,1,1,-1,1,1,1,2,1,0,0,0,0,0,1,1,1,-1,2,1
5508,1,0,1,0,1,0,2,NA,1,1,0,0,0,0,1,2,0,0,0,-1,0,0,1,0,0,-1,0,0,0,0,-1,0,0,0
5509,1,0,0,0,0,0,2,2,1,NA,0,0,0,2,1,2,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
5511,1,2,2,2,1,1,2,2,2,NA,0,1,0,2,1,2,2,1,2,1,2,2,2,1,2,-1,1,2,1,2,1,1,2,1
5512,0,1,1,1,2,2,1,1,1,NA,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,2,1,1,1,1,1,2,2,2
5513,0,2,0,1,1,1,2,2,0,2,0,NA,0,2,0,2,0,0,0,0,2,0,1,2,0,-2,0,2,1,2,0,0,0,0
5514,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
5515,-2,2,2,2,2,2,2,-1,0,-2,1,1,1,1,-2,2,2,-2,1,-2,2,0,-2,-2,2,2,-2,2,-2,-2,-2,-2,2,2
5516,1,1,2,1,0,0,1,0,1,0,-1,0,0,0,NA,1,1,1,2,2,1,2,1,0,1,-2,2,1,2,0,1,-2,0,0
5517,1,1,2,2,1,1,2,2,2,2,0,2,1,1,2,NA,1,1,1,1,2,0,2,2,2,1,1,1,1,2,1,1,1,1
5519,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5521,0,2,1,0,1,1,0,0,1,0,0,0,-1,-1,0,0,1,0,1,0,2,2,2,2,0,-1,0,1,1,1,1,0,0,0
5523,2,1,2,0,0,0,1,1,0,1,-1,0,0,0,2,0,0,1,2,2,1,2,0,0,1,-2,1,2,1,0,1,-1,1,0
5526,1,1,1,0,1,1,1,0,0,0,-1,0,0,0,2,1,0,0,1,0,0,1,1,0,0,-2,2,2,2,0,1,-2,0,0
5527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5532,0,1,1,0,1,1,2,0,1,2,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1
5533,0,0,0,0,0,0,1,1,2,2,0,1,0,1,-1,2,2,1,-1,-1,1,1,2,1,0,0,0,0,1,1,0,0,1,1
5535,0,1,0,0,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,0,2,2,2,NA,1,1,1,2,0,1,1,2,1,1
5546,1,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,0,2,2,2
5547,-1,-1,0,0,1,1,0,0,0,0,2,0,0,-1,0,0,-1,0,-2,-2,-1,1,0,2,0,0,-1,-1,-2,0,0,2,2,1
5548,0,1,1,1,1,1,1,-1,0,1,0,0,0,0,1,1,-2,1,1,1,1,1,1,1,0,0,2,2,2,0,2,0,0,1
5549,2,2,1,1,2,2,2,1,1,2,0,2,0,1,2,1,1,0,0,2,2,1,0,0,1,-1,2,0,1,1,1,-2,1,0
5560,1,2,1,1,1,1,2,0,0,1,-1,0,0,0,2,1,1,0,2,2,0,2,2,0,0,-1,2,2,0,0,1,-1,-1,0
5561,1,0,1,2,0,0,0,1,0,1,1,2,1,1,0,2,2,1,0,0,2,2,2,2,0,0,0,0,0,0,0,1,1,1
5562,0,1,1,0,2,2,1,0,0,0,1,0,0,1,2,1,2,1,1,2,1,2,0,0,1,0,2,1,2,1,1,0,1,1
5563,-2,0,-1,1,2,2,0,0,1,0,2,0,0,0,-2,1,0,1,-2,-2,0,0,0,1,1,2,-1,-1,-2,0,-1,0,1,2
5564,1,0,1,1,0,0,2,1,1,2,1,0,0,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,2,0,1
5565,-1,1,1,1,1,1,-1,0,1,1,2,1,1,2,1,1,1,1,-1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,0
