0,2101,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2115,2116,2117,2119,2120,2122,2123,2125,2127,2151,2152,2161,2162,2163,2191,2412
2101,NA,2,NA,2,1,2,0,0,1,0,2,1,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2103,1,1,0,2,0,1,1,1,1,0,2,2,1,2,1,0,2,2,1,0,1,2,1,0,1,2,2
2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106,1,1,-2,-2,2,0,1,0,0,0,0,0,2,0,2,0,-1,0,2,0,1,0,1,1,0,0,0
2107,2,2,0,2,1,NA,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2
2108,0,1,0,1,-1,-1,NA,0,2,-1,1,2,1,1,0,0,1,0,0,0,0,2,2,1,1,1,0
2109,0,1,NA,-1,0,2,0,NA,0,2,0,1,2,0,1,2,0,0,0,2,1,0,0,0,0,0,1
2110,0,0,0,-2,-2,0,0,0,NA,0,1,1,0,0,-1,0,0,0,0,0,0,0,2,1,2,0,0
2111,0,0,0,-1,1,1,-1,2,1,NA,-1,0,2,0,1,2,0,0,0,2,1,0,0,0,0,0,1
2112,2,2,0,0,1,1,0,1,2,-1,NA,2,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1
2115,1,1,0,1,0,0,1,0,1,-1,1,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2116,1,-1,-1,-1,2,2,-1,2,0,NA,0,0,NA,0,1,2,-1,-1,2,2,2,-1,0,0,-1,-1,1
2117,0,2,-1,1,-1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120,1,1,0,1,1,1,1,1,1,2,1,1,2,1,2,NA,2,2,1,2,2,1,2,1,1,1,1
2122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2123,1,2,0,2,0,1,2,1,1,0,2,2,1,2,1,1,2,NA,1,1,1,2,1,1,2,2,2
2125,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2127,0,0,-1,0,1,1,-1,2,1,2,0,1,2,0,1,2,0,0,1,NA,1,0,0,1,0,1,1
2151,0,0,-1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2152,1,1,0,2,0,1,2,0,2,0,2,NA,1,0,0,1,1,1,1,0,0,NA,1,0,2,2,0
2161,2,1,0,-1,-1,0,2,0,2,0,2,2,0,1,0,0,0,0,0,0,0,1,NA,2,1,1,0
2162,1,1,0,1,1,1,1,1,2,0,1,1,0,0,2,1,0,0,0,0,2,1,2,2,1,1,1
2163,0,0,0,1,-2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,NA,0,0
2191,2,2,0,2,0,1,1,0,1,0,2,2,1,0,0,1,1,1,0,0,1,1,1,0,0,NA,1
2412,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,NA
