0,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2191
2101,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2103,2,1,0,0,2,2,2,2,1,2,1,2,-2,2,0,1,-1,1,1,2,-2,2,2,1,2,2,1,2
2104,1,1,1,2,1,1,2,2,0,2,-2,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2105,1,1,1,2,0,1,2,2,1,2,1,2,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2
2106,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,2,0,0
2107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2108,0,1,1,2,2,1,1,0,0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2109,1,-1,1,0,0,0,1,0,0,0,2,0,0,-1,0,1,1,1,1,1,0,0,0,1,0,2,2,0
2110,1,-1,1,0,0,0,1,2,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,0,0
2111,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,1,2,1,1,0,0,0,2,0,1,2,0
2112,2,2,2,1,2,2,2,1,1,2,1,0,1,2,1,2,-1,2,1,1,2,2,2,1,2,2,1,2
2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2114,2,1,1,0,1,2,1,1,0,1,1,1,-2,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2115,1,1,1,0,0,-1,1,0,0,1,0,1,0,1,0,1,2,1,0,0,0,1,2,0,0,0,0,1
2116,1,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,1,1,1,1
2117,0,1,2,0,1,0,1,1,1,1,1,1,-1,1,2,2,0,2,2,1,0,2,2,0,1,2,2,0
2118,0,-1,1,1,1,1,1,2,1,2,1,1,0,1,1,2,2,0,2,1,0,0,2,0,0,1,1,0
2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120,1,2,1,2,1,1,2,1,2,1,1,2,0,0,1,1,1,2,2,0,0,2,1,0,2,1,1,1
2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2122,1,2,2,1,2,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,2
2123,1,1,1,0,1,1,2,1,0,0,0,2,0,2,2,2,2,2,1,2,0,1,0,0,1,1,1,2
2124,1,1,2,1,1,1,2,1,2,1,2,1,0,1,1,1,1,2,1,2,0,1,2,0,1,2,2,0
2125,1,1,1,-1,0,2,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,1,0
2126,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1
2127,0,-1,1,0,0,0,1,0,2,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
2191,1,1,0,1,2,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,2,0,1,2,1,0
