0,2501,2502,2503,2504,2506,2510,2511,2512,2514,2517,2518,2524,2525,2529,2530,2531,2561,2562,2563,2564,2565,2566,2567
2501,NA,NA,1,0,2,1,0,2,0,0,0,NA,2,1,1,1,1,NA,1,NA,NA,NA,1
2502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2503,1,2,2,-2,2,2,1,2,-2,0,0,-1,2,0,2,2,1,-2,1,0,0,0,1
2504,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-1,NA,-2,2,-2,-2,-2,2
2506,2,2,1,0,NA,1,0,2,1,1,1,-2,1,1,1,2,1,0,1,-1,-1,-1,1
2510,1,2,2,-2,2,2,1,2,0,-2,-2,-2,2,0,1,2,1,-2,1,-2,1,-2,1
2511,0,NA,1,-2,1,1,NA,1,1,1,-1,1,0,1,1,NA,-2,NA,0,NA,NA,NA,0
2512,2,NA,1,-2,2,2,1,NA,1,1,1,NA,2,1,1,2,1,NA,1,NA,NA,NA,1
2514,1,2,NA,-2,2,1,2,2,NA,-2,0,-2,2,1,0,2,-2,0,1,-2,NA,-2,0
2517,1,1,1,-2,1,2,2,2,1,NA,0,1,2,2,-2,2,1,NA,-2,1,-2,-2,1
2518,1,1,1,-1,-1,1,0,0,1,1,2,0,0,1,-1,1,0,0,0,0,0,0,0
2524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2525,2,2,2,NA,2,2,0,2,2,0,NA,NA,NA,0,-1,0,-1,-1,1,-1,0,NA,1
2529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2530,1,1,1,2,2,0,0,0,0,-1,1,0,0,1,NA,1,2,0,2,0,-1,0,0
2531,-2,-1,-2,0,-2,-1,-2,-2,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2562,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,1
2563,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,NA,NA,-1,-1,-1,-1,-2,2,NA,-1,-1,-1,-1
2564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2567,-2,1,0,1,1,0,0,1,1,0,0,0,1,2,1,1,2,0,0,2,2,0,2
