0,4110,4301,4302,4303,4304,4306,4307,4308,4310,4314,4315,4316,4317,4318,4319,4320,4321,4323,4325,4326,4327,4328,4329,4330,4332,4333,4334,4361,4362
4110,NA,1,0,0,0,1,1,0,0,1,1,0,0,2,2,1,0,0,0,1,1,2,2,1,1,2,0,1,0
4301,0,1,2,2,2,2,0,1,1,0,1,2,1,1,2,2,1,1,1,0,0,0,-1,2,1,0,2,2,2
4302,0,1,NA,2,2,1,0,1,1,0,0,2,1,0,1,0,1,1,1,0,0,-2,0,-1,1,0,2,1,1
4303,1,2,2,NA,2,1,0,1,1,0,1,2,1,0,1,1,2,2,2,0,0,0,0,2,0,0,1,1,1
4304,1,1,2,2,NA,-2,-1,1,1,1,0,2,1,0,0,-1,2,2,0,0,-1,0,-1,1,1,0,-1,-2,1
4306,1,1,1,0,NA,NA,0,1,-2,NA,1,1,0,1,1,1,0,0,0,0,-1,1,1,1,1,1,0,1,2
4307,2,0,0,-1,-1,1,NA,0,-2,2,0,-2,1,2,1,1,1,0,0,2,2,2,1,1,1,2,0,1,0
4308,0,1,1,1,1,0,0,NA,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1
4310,1,1,1,0,1,-2,0,2,NA,0,1,1,2,0,1,-1,1,-1,0,0,0,0,-1,-1,0,0,1,0,0
4314,2,1,1,1,1,1,2,1,1,NA,0,0,1,2,1,1,1,1,0,2,0,1,2,1,0,2,0,1,0
4315,1,2,2,1,-1,1,0,1,0,0,NA,1,1,0,2,2,-1,0,1,0,0,-1,-1,1,1,0,1,1,1
4316,0,1,2,2,2,0,-1,2,1,0,0,NA,1,0,0,0,2,1,2,-1,-1,-1,-2,2,1,-1,0,0,1
4317,1,1,2,1,2,0,1,2,2,2,0,1,NA,1,0,0,2,2,0,1,0,1,0,2,1,1,1,0,0
4318,2,0,0,0,0,1,1,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0
4319,1,2,2,2,1,2,0,1,1,1,2,1,1,1,NA,2,1,1,0,0,-1,-1,1,1,1,0,1,1,1
4320,2,1,0,0,0,2,0,-1,-2,0,2,-1,0,1,2,NA,0,1,0,0,1,0,2,1,2,1,1,2,2
4321,1,1,2,2,2,-2,0,1,2,0,0,2,2,1,0,0,NA,2,0,0,0,0,1,2,0,0,0,1,1
4323,1,1,1,1,2,0,1,0,1,0,0,1,2,1,2,2,2,NA,0,0,0,0,2,1,0,1,1,1,1
4325,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,NA,0,NA,0,0,1,1,0,1,0,0
4326,1,0,0,0,0,1,2,0,0,1,0,-1,1,1,0,0,0,1,0,NA,2,1,1,0,0,2,0,0,0
4327,2,1,1,-1,-1,1,2,0,-1,1,0,-2,-1,2,0,1,1,1,0,2,NA,0,2,1,2,2,-1,1,0
4328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4329,2,0,1,0,-2,1,1,0,-1,2,-2,-1,-2,2,1,1,1,2,0,1,1,0,NA,1,1,2,0,2,2
4330,1,2,2,2,2,0,1,1,1,1,2,2,2,1,2,2,1,1,2,0,0,0,1,NA,2,0,2,1,1
4332,1,1,2,1,1,1,0,0,0,0,2,1,1,1,2,2,1,1,2,1,2,0,1,2,NA,0,2,1,1
4333,2,1,1,0,1,2,2,1,1,2,1,0,1,2,1,1,1,1,1,2,2,2,2,1,1,NA,1,1,1
4334,0,2,2,2,1,1,-1,0,-1,0,2,2,0,0,2,2,0,0,2,-1,-1,-2,-1,1,2,0,NA,0,1
4361,1,1,1,1,-1,2,1,1,0,0,1,1,-2,1,1,1,1,0,-1,1,1,0,2,1,0,1,1,NA,2
4362,0,1,1,1,0,2,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,2,1,0,0,0,2,NA
