0,3301,3302,3303,3304,3305,3306,3307,3308,3309,3310,3311,3312,3313,3314,3315,3316,3317,3318,3319,3320,3321,3322,3323,3324,3325,3326,3327,3328,3329,3330,3331,3332,3333,3334,3335,3336,3337
3301,2,0,0,0,1,1,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
3302,0,2,2,1,0,1,0,0,0,1,1,-1,1,-1,0,2,1,1,0,-1,-2,1,1,-2,0,1,-1,0,-1,1,0,0,0,-2,0,0,0
3303,0,0,2,1,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3304,1,2,2,2,0,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,0,2,2,0,2,2,2,2
3305,2,0,1,1,0,0,2,1,0,1,1,0,0,0,0,-1,0,1,2,1,0,-1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
3306,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1
3307,2,0,1,2,2,2,0,1,0,2,2,1,0,2,2,1,0,2,2,2,1,-2,1,1,2,2,2,2,2,0,2,2,1,1,2,1,2
3308,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
3309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3310,0,1,1,1,1,2,1,1,2,0,1,1,1,-1,0,1,2,2,1,0,0,-1,-1,0,1,-1,0,0,-1,0,0,1,0,1,0,0,0
3311,1,-1,1,1,-1,2,2,1,-1,1,0,-1,-1,-1,-1,1,-1,1,2,1,0,1,-1,1,1,1,-1,1,2,-1,1,-1,-1,-1,-1,-1,2
3312,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1
3313,0,0,1,1,1,1,1,1,1,2,0,1,2,2,1,0,1,2,1,1,2,0,2,2,1,1,0,0,1,1,1,2,2,1,2,2,2
3314,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,2,0,0,1,2,0,0,1,0,1,2,2,1
3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1
3316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3317,0,1,0,0,0,1,0,2,2,2,1,0,0,-1,0,-2,0,1,1,0,-2,-2,2,2,1,1,1,0,1,0,0,0,0,1,1,0,0
3318,0,1,1,0,0,2,2,2,2,2,2,-1,1,-1,0,1,0,0,2,1,0,-1,0,0,0,1,0,0,1,0,0,1,-2,0,0,0,1
3319,1,1,1,2,1,1,1,1,0,1,1,1,0,2,2,0,0,1,0,1,0,0,0,2,1,0,1,2,1,0,1,0,1,1,2,1,2
3320,0,0,1,1,0,2,2,0,0,0,1,0,0,-1,2,0,0,1,1,0,0,-1,1,2,2,1,1,2,2,0,0,-2,-1,2,2,1,2
3321,0,0,1,0,1,1,1,2,0,0,0,1,1,-1,1,0,0,1,1,1,0,-1,0,1,1,1,-1,0,0,0,1,0,1,0,1,1,1
3322,-1,2,2,1,0,2,0,2,0,2,2,0,1,-2,1,2,1,2,0,1,-1,0,1,0,0,1,-1,2,1,2,1,1,2,1,-1,-1,0
3323,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3324,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,0,1,1,1,1,1,0,2,1,1,1,2,1,2
3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3326,0,1,1,1,0,2,2,1,0,2,2,1,0,0,1,2,2,2,2,2,1,2,1,1,1,0,1,2,2,1,1,2,2,2,2,2,2
3327,0,0,1,0,-1,1,1,0,0,0,0,-1,1,2,1,2,0,0,0,1,0,-1,0,0,2,0,0,1,1,0,1,1,0,1,0,1,2
3328,0,1,0,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,0,0,1,2,1,2,2,2,0,1,1,1,2,2,2,2
3329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3332,0,0,1,1,0,1,1,0,0,0,0,0,0,-2,2,0,0,0,0,2,0,-2,0,0,1,0,0,0,0,0,0,2,-1,1,0,0,1
3333,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,0,2,1,1,2,2,2,1,1,0,1,1,2,1
3334,1,0,1,2,1,2,2,1,1,2,1,0,0,2,2,0,2,1,1,2,0,0,1,1,2,2,2,2,2,0,1,2,-1,0,1,1,2
3335,1,0,1,2,0,1,1,1,-1,1,1,-1,1,2,2,1,1,0,2,2,1,-1,0,2,2,2,-1,0,0,0,2,1,-1,1,2,1,1
3336,0,0,1,2,0,1,1,2,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,0,1
3337,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
