0,1401,1403,1404,1405,1406,1407,1408,1409,1410,1411,1413,1414,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1470,1488
1401,NA,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
1403,2,2,0,2,0,2,0,2,2,2,1,2,0,0,0,0,1,0,0,1,0,2,0,1,0,2,1,2,0,1,2,2,0,0
1404,1,1,0,-1,1,0,2,1,1,1,1,1,0,0,0,0,2,1,1,1,2,1,2,1,2,0,0,0,0,1,1,1,1,0
1405,1,1,1,NA,-2,1,0,1,2,0,1,0,0,1,0,-1,1,0,0,0,1,0,0,-1,0,1,0,1,0,0,1,0,0,1
1406,1,0,2,-2,NA,0,1,0,0,1,2,0,0,0,0,-1,2,0,0,1,2,0,2,1,2,0,0,0,0,0,0,0,0,2
1407,1,2,1,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1408,1,1,2,1,1,1,NA,1,1,1,2,1,1,1,1,1,2,2,2,2,0,1,2,1,2,1,1,1,1,2,1,1,2,1
1409,1,2,1,0,0,2,1,NA,0,0,2,0,-2,-2,-2,-2,0,0,0,1,1,2,-1,0,0,2,0,2,-2,0,2,1,1,-1
1410,0,1,0,2,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1411,1,1,1,0,1,1,1,0,0,2,2,2,-1,0,-1,-2,2,-2,-2,0,2,2,0,1,1,1,0,0,0,-1,2,1,0,1
1413,1,0,1,0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,2,2,2,1,0,0,0,2,1,2,0,0,0,2,2,0
1414,1,1,0,0,-1,1,1,1,1,1,1,NA,0,0,0,-1,1,1,1,2,0,2,-1,1,1,1,1,2,-1,2,2,2,1,0
1416,1,0,0,0,-2,1,1,-2,1,0,0,0,NA,-1,2,1,0,-1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,-1,0
1417,1,0,1,2,1,0,1,-1,2,0,0,0,1,NA,-1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,2
1418,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,1,2,0,1,0,2,1,0,2,-1,1,1,1,2,1,NA,0,0,0,1,0,1,0,1,2,1,2,1,1,1,1,0,2,0
1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,1,0,1,-2,0,0,1,2,0,0,0,1,0,0,0,0,0,NA,-1,1,0,0,0,0,0,1,1,0,0,2,1,1,1,0
1422,1,0,1,-1,1,0,2,2,0,0,2,1,0,0,0,0,2,0,NA,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1423,1,1,2,-2,0,0,2,1,0,0,1,2,-1,0,-1,0,2,1,0,2,0,-2,1,0,1,0,0,0,-1,2,1,1,1,0
1424,1,1,2,0,2,1,0,1,0,1,2,1,-1,1,-1,0,2,0,1,1,NA,1,2,1,2,1,1,1,0,1,1,1,1,1
1425,1,1,1,1,1,1,1,2,1,2,1,2,0,0,-1,-1,1,-1,0,1,NA,-2,-1,0,1,1,1,1,0,1,2,2,-1,0
1426,1,1,2,-1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,0,1,2,1,1,1,-2,1,1,1,2,1
1427,1,1,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,2,0,NA,1,0,2,0,0,1,2,2,1,2
1428,0,0,2,0,1,0,2,0,0,1,1,1,0,0,0,0,2,0,0,1,2,1,2,1,NA,0,0,0,0,0,2,1,0,0
1429,0,2,0,0,0,2,1,1,0,1,2,2,0,0,-1,-1,0,1,1,1,1,1,0,0,0,NA,0,2,-1,1,1,1,1,0
1430,1,0,0,-1,0,0,1,0,0,1,2,1,1,0,0,1,1,1,1,1,1,1,0,2,0,1,2,1,0,1,1,1,2,0
1431,1,0,0,-1,-1,0,1,2,0,0,2,2,0,-1,0,0,-1,-1,-1,1,1,1,-1,0,0,2,0,NA,-1,0,1,2,1,0
1432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1433,1,1,1,-2,-1,1,1,1,0,-1,1,2,0,0,0,0,0,2,0,2,-2,1,0,0,1,0,0,0,0,NA,1,2,1,0
1434,1,2,1,1,1,2,1,2,1,2,0,2,0,1,0,-1,1,0,-1,1,1,2,-1,0,1,1,0,1,0,1,2,2,0,1
1435,1,1,1,0,1,1,1,1,0,1,1,2,0,0,0,0,1,1,0,2,1,2,0,1,1,2,1,2,0,2,2,NA,2,0
1470,1,0,0,-1,0,0,2,1,0,0,2,2,0,0,0,0,-1,1,2,1,0,0,0,0,0,1,1,1,1,1,0,1,NA,0
1488,1,1,1,2,1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
