0,7701,7702,7703,7704,7705,7706,7707,7708,7709,7710,7711,7712,7713,7714,7715,7716,7717,7718,7719,7720,7721,7722,7723,7724,7725,7726,7727,7728,7729,7730,7731
7701,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,0,1,2,1,2,0,1,1,2
7702,0,0,-2,-2,0,-1,2,0,1,0,-1,-2,-2,2,-1,-2,0,-2,-1,0,2,2,1,-1,-1,0,-2,1,0,1,-1
7703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7704,1,-2,-1,0,1,0,-1,1,1,1,0,0,0,1,-1,1,1,0,1,1,2,1,1,2,0,1,1,0,2,1,0
7705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7706,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0
7707,0,2,0,1,1,1,0,2,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,1,0,-1,0,2,0,0,0
7708,0,1,-1,1,2,2,1,0,0,0,-1,-1,-1,1,0,2,1,2,1,-1,2,0,2,1,0,1,-1,1,1,1,0
7709,-1,1,0,0,0,2,-1,1,0,0,0,2,2,0,0,0,2,0,2,0,0,2,0,1,0,2,1,0,1,2,2
7710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7712,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,-2,0,0,0,0,1,0,1,0,0,0,2,0
7713,0,0,-1,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,0,0,0
7714,0,1,-2,1,1,1,1,2,0,1,1,0,1,0,1,2,2,1,-1,1,2,-1,2,1,1,1,-1,0,2,2,2
7715,0,1,2,1,2,2,2,2,1,2,0,-2,2,2,0,1,0,2,0,0,1,1,2,1,-2,1,0,2,-1,-1,-1
7716,0,-1,0,0,1,-1,-1,2,1,1,0,-1,1,0,-2,0,0,1,-1,-1,1,0,2,2,1,0,-1,0,1,1,1
7717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7718,0,0,0,0,2,-1,1,2,-2,0,0,-2,-1,0,1,2,0,2,-2,-2,-1,-1,2,0,0,-1,0,1,0,0,0
7719,1,0,0,1,0,2,0,1,2,1,1,-2,2,1,-2,0,2,0,2,-1,1,2,0,2,1,2,2,0,0,1,2
7720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7721,0,2,0,1,-1,0,-1,1,0,0,1,1,0,2,0,0,1,-2,1,2,0,1,1,1,1,1,0,0,2,1,0
7722,1,0,0,0,0,1,-2,0,1,0,0,0,1,-2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
7723,1,1,1,1,2,2,1,2,0,0,1,0,1,2,2,2,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1
7724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7726,0,0,0,0,0,2,0,0,2,0,0,2,1,1,-1,0,2,0,2,0,1,2,0,1,0,0,0,0,1,2,1
7727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7728,0,1,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7729,-1,0,0,-1,0,1,0,1,1,1,0,-1,-1,-1,-2,1,0,0,0,0,2,1,1,2,1,1,-2,0,0,1,1
7730,0,0,0,0,0,2,0,0,2,1,0,-2,2,0,0,1,2,0,2,0,0,1,0,1,1,2,0,0,1,0,1
7731,2,1,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,1,0
