0,4313,5303,5503,5504,5505,5508,5509,5511,5512,5513,5514,5516,5517,5519,5523,5526,5527,5532,5533,5535,5546,5547,5549,5560,5562,5565,5570,5571
4313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5303,-1,NA,0,1,1,0,1,1,0,1,0,1,0,1,0,-1,2,1,0,1,2,-1,2,1,1,1,-2,2
5503,-2,0,NA,2,2,1,1,1,1,1,0,-2,-2,2,1,1,1,1,1,1,0,1,1,1,2,0,-2,0
5504,0,0,2,NA,2,1,1,1,1,1,0,-1,0,2,0,1,1,1,1,1,0,1,1,1,2,1,-1,0
5505,0,0,1,1,2,1,1,0,0,0,0,1,1,1,0,-1,0,1,1,0,1,0,0,0,1,1,-1,0
5508,1,1,-1,0,2,NA,1,2,0,1,0,1,1,1,-1,-1,0,1,1,0,1,-1,0,0,1,1,0,1
5509,0,2,1,2,2,2,NA,2,0,2,2,1,2,2,1,1,2,2,2,2,2,0,2,0,0,1,0,1
5511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5512,-1,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,2,2,-1,0
5513,0,0,1,0,0,2,0,0,0,2,0,-1,1,0,0,0,2,0,0,2,2,-1,0,0,0,0,1,0
5514,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
5516,2,0,1,1,0,0,0,0,-1,-1,-1,2,0,0,2,0,0,2,0,0,-1,-1,1,2,1,0,-2,0
5517,1,1,1,1,1,2,2,1,1,2,1,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
5519,2,2,2,2,2,2,2,2,0,1,1,1,1,NA,1,1,2,1,2,0,2,0,2,1,2,1,0,2
5523,2,0,1,1,1,-2,0,1,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,1,0,0,-1,0
5526,1,0,1,1,1,0,0,0,0,0,0,2,0,NA,1,2,0,1,0,0,0,0,0,2,1,0,-2,0
5527,1,2,1,1,1,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,NA,2,1,1,1,-2,2
5532,-1,2,0,1,2,1,1,1,0,1,0,1,1,0,1,0,1,NA,1,1,0,0,1,0,0,1,-1,1
5533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5535,0,2,0,0,0,0,0,-1,0,2,1,0,1,1,0,0,2,2,2,NA,2,0,2,0,0,1,0,2
5546,0,2,1,1,2,-1,2,0,0,2,2,0,1,2,0,0,2,1,2,2,2,-1,2,0,-1,0,-2,2
5547,-2,0,2,2,0,-1,0,-1,2,0,0,-2,0,-1,-2,-2,0,0,0,2,0,NA,0,-2,0,2,-1,0
5549,1,2,2,2,1,0,1,1,0,1,0,2,1,1,0,1,2,1,1,1,2,0,NA,1,1,1,-2,2
5560,0,2,1,2,2,0,0,1,0,0,0,0,1,1,0,2,1,1,0,-1,0,-1,2,NA,1,0,-2,0
5562,1,0,2,2,1,1,0,0,1,0,0,1,0,2,1,2,0,1,0,0,0,1,0,1,NA,1,1,0
5565,-2,1,0,1,1,-1,0,1,2,0,0,0,0,1,-1,0,0,1,0,1,-1,2,1,0,1,NA,-1,0
5570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5571,1,2,0,0,1,1,1,1,0,1,0,1,1,1,1,-1,2,1,1,2,2,0,2,0,0,1,-1,NA
