0,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231
2201,0,0,-2,0,2,2,2,2,-2,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,0,-2
2202,0,0,-2,0,0,0,0,2,2,0,0,0,-2,0,-2,2,-2,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0
2203,2,2,2,-2,2,2,2,-2,2,2,0,0,0,0,2,-2,2,2,0,2,0,-2,0,0,0,-2,0,-2,0,0,-2
2204,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2205,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2206,0,0,0,0,2,2,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2
2207,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,-2,2,-2,0,0,0,0,0,2,0,2
2208,-2,0,-2,-1,0,2,1,2,1,1,1,1,-2,-2,-2,0,0,-1,-1,-1,-1,2,2,1,1,1,1,0,2,-2,2
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0,0,0,-1,0,0,0,0,0,1,0,2,0,0,-1,0,0,0,1,0,0,2,0,-2,0,2,-2,0,-1,2,2
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0
2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,0,0,2,0,0,0,0,2,2,-2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
2217,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,2,2,2,0,2,0,0,2,0
2218,1,0,0,1,1,1,1,0,1,0,-2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
2219,2,2,0,0,2,0,0,0,0,0,0,0,-2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2
2220,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,-2,0,2,0,-2,0,0,0,0
2224,-2,-2,0,2,2,2,2,-2,-2,0,-2,0,0,0,0,1,-2,1,2,2,-1,2,2,2,-1,-1,1,1,2,2,2
2225,-2,-2,-1,0,0,0,0,0,0,0,-2,0,-2,-2,-2,0,-1,1,1,-1,-1,0,-2,-2,-1,0,-2,-1,0,-1,0
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2227,0,-2,0,0,2,2,0,0,0,0,-2,0,-2,-2,-2,0,0,0,2,0,0,2,-2,-2,0,0,-2,-2,0,0,0
2228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
