0,1301,1302,1303,1304,1305,1306,1307,1308,1309,1310,1311,1312,1313,1314,1315,1316,1317,1318,1319,1320,1321,1322,1323,1324,1325,1326,1327,1328,1329,1330,1331,1332,1333,1334,1335,1391
1301,2,1,2,0,1,0,1,0,1,0,1,1,0,1,2,1,0,2,1,2,1,0,0,2,1,0,0,0,0,1,0,0,2,2,2,0
1302,0,0,0,0,2,0,2,0,1,1,2,1,1,1,2,2,2,2,2,2,0,0,0,0,1,1,0,2,1,2,0,0,2,2,2,1
1303,2,1,0,0,1,0,1,0,1,0,1,1,0,2,1,1,1,2,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,2,1
1304,0,0,1,0,1,2,0,2,1,0,0,2,0,2,1,1,0,0,0,0,2,2,2,1,2,0,1,0,0,1,1,1,2,1,1,2
1305,-1,-2,-1,0,0,0,1,0,1,0,2,0,0,1,2,1,1,1,2,1,0,0,0,2,1,0,0,1,0,0,0,2,2,2,2,0
1306,-1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,-1,1,1,1
1307,0,2,0,-1,1,0,0,0,1,0,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,1,2,0,1,0,0,2,1,2,0
1308,1,0,0,2,0,1,0,0,0,2,1,2,-1,1,1,1,1,-1,0,-1,1,1,0,0,0,1,1,0,0,1,1,2,1,1,1,2
1309,0,1,0,-1,1,1,0,-1,0,1,2,2,-1,1,1,1,0,0,1,1,2,1,-1,1,2,0,2,1,0,2,0,1,1,1,1,1
1310,0,0,0,1,0,1,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,-1,2,2,0,0,0,1
1311,1,2,1,0,1,0,2,0,2,0,2,2,0,1,1,1,2,1,1,1,0,0,0,1,0,0,1,1,0,2,0,0,2,2,2,0
1312,1,0,1,1,1,2,0,1,2,2,2,0,0,2,0,1,0,1,2,1,2,1,1,1,2,0,1,0,0,2,2,1,1,2,2,2
