0,3336,3401,3402,3403,3404,3405,3406,3407,3408,3410,3411,3412,3413,3414,3415,3416,3417,3419,3421,3423,3424,3425,3426,3427,3428,3429,3430,3432,3433,3434,3436,3461
3336,NA,0,2,2,1,0,2,0,0,2,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,1,0
3401,1,NA,0,0,1,1,1,2,1,2,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,1,1,1,1,1,1,2
3402,2,0,NA,2,1,0,2,0,-1,2,-2,-1,1,-1,1,1,1,1,-1,-1,0,2,-1,-2,1,0,1,-1,2,-1,0,0
3403,2,0,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
3404,0,0,-1,2,NA,0,0,0,1,0,1,0,2,0,2,0,1,1,0,-1,0,-1,-2,-1,2,0,2,1,0,0,1,0
3405,1,2,-1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,-2,1,2,-2,0,1,1,1,1,1,1,1,-2,1
3406,2,1,2,2,1,0,0,0,1,2,1,-1,0,-1,2,0,1,2,-2,1,0,2,1,1,1,1,1,-1,2,1,1,0
3407,0,2,0,0,1,1,0,NA,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,-1,0,1
3408,1,0,-1,2,1,0,1,0,NA,1,2,2,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1
3410,2,1,2,2,1,0,2,0,1,NA,1,0,0,0,2,0,1,2,-1,0,0,2,0,0,1,0,0,0,2,0,1,0
3411,-1,0,0,1,2,-2,1,-1,2,2,NA,2,-1,1,2,0,-1,2,-2,-1,-1,-1,0,0,0,2,-2,0,0,-2,2,2
3412,0,1,0,0,0,-1,1,1,2,1,1,NA,-1,1,1,2,-2,0,-1,0,0,1,2,0,0,0,0,-1,1,-2,-1,0
3413,0,0,0,0,2,-1,0,0,1,0,0,1,NA,0,2,2,2,1,-1,0,0,0,2,2,2,0,2,1,0,0,0,0
3414,0,2,-1,0,0,-1,-1,2,2,1,0,0,0,2,0,0,2,0,-1,2,0,-1,-1,2,0,2,0,2,0,0,2,0
3415,0,1,0,1,2,0,1,0,0,2,1,-2,0,-1,NA,1,0,0,-1,0,0,0,-2,-1,2,1,2,1,1,-1,1,0
3416,1,1,2,0,1,0,1,0,0,1,1,2,0,-1,1,NA,-1,0,-2,-2,0,1,2,-1,1,0,1,1,2,-1,-1,0
3417,0,0,-1,0,1,0,1,0,2,1,0,2,1,2,1,0,NA,-1,0,2,0,1,0,2,1,0,1,2,1,0,0,0
3419,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,NA,0,1,0,0,1,1,0,1,0,1,1,0,1,1
3421,-1,0,0,0,1,0,0,0,2,0,0,2,1,0,1,0,0,0,NA,0,0,0,0,1,1,0,0,1,0,-2,-1,0
3423,0,2,-2,0,0,0,-1,1,1,0,0,1,0,2,1,0,2,1,0,NA,2,-2,-1,2,0,2,1,1,-2,2,-1,1
3424,0,1,-1,0,1,0,-1,1,0,0,0,0,1,1,1,0,0,0,-1,2,NA,0,0,1,0,0,0,1,-2,2,0,0
3425,2,0,2,1,0,-1,2,0,-1,2,-2,-1,0,-2,1,0,0,0,0,-2,0,NA,-2,0,2,0,0,-1,2,0,-2,0
3426,0,1,1,0,1,0,1,0,1,2,2,0,NA,-1,1,2,0,NA,-2,0,1,0,NA,0,0,1,0,1,2,0,-2,1
3427,0,0,-2,0,1,-2,0,1,1,1,0,1,1,2,1,1,1,0,-2,0,0,0,0,NA,0,0,2,1,1,0,2,0
3428,0,0,0,0,2,0,0,0,1,0,0,-1,1,1,2,1,1,0,-1,0,0,1,-2,-1,NA,0,2,1,1,0,1,0
3429,0,0,0,1,1,0,1,0,1,1,0,0,1,1,2,1,1,1,0,0,0,-1,1,1,1,NA,0,1,0,0,1,2
3430,1,1,0,1,2,0,1,0,0,0,-1,0,1,0,2,1,1,1,-1,1,1,1,-1,1,2,1,NA,1,1,0,1,0
3432,-2,0,-2,0,1,-1,0,0,0,1,-2,1,1,2,2,0,2,1,-2,2,0,-1,0,0,1,2,-1,0,0,-2,1,0
3433,2,0,2,2,0,0,2,0,-1,2,0,-1,0,-1,0,0,1,1,-1,-2,0,2,0,0,1,0,0,-1,NA,0,1,0
3434,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,NA,0,0
3436,2,2,-1,-2,2,-2,1,0,2,1,2,0,0,0,2,0,0,2,-2,1,-1,-2,-2,2,0,2,-1,2,1,1,NA,0
3461,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,-2,0,NA
