0,5122,5204,5406,5407,5408,5410,5412,5413,5419,5424,5427,5431,5432,5435,5451,5460,5463,5464,5465,5467,5470,5472,5518
5122,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5204,-1,2,2,2,1,1,2,2,1,-1,2,2,2,2,2,1,2,2,2,2,1,2,1
5406,1,1,NA,2,0,2,0,0,1,1,1,1,1,2,0,0,2,0,2,1,1,0,1
5407,1,1,1,NA,0,2,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,-1,1
5408,1,2,1,1,NA,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,0,1
5410,2,1,1,1,0,NA,0,1,1,2,2,1,1,1,0,1,2,1,1,1,1,1,1
5412,0,0,-1,0,2,0,NA,0,2,0,0,1,1,0,1,-1,0,0,0,0,0,-1,-1
5413,0,1,1,0,1,1,0,NA,2,0,2,2,2,1,2,-1,1,2,2,2,1,0,0
5419,1,2,1,1,2,1,2,2,NA,1,1,2,2,1,2,1,1,2,1,2,2,1,1
5424,2,-2,1,1,0,1,-2,-2,0,NA,0,-2,0,0,0,-2,0,-2,0,-2,0,-2,-2
5427,0,1,1,1,0,1,0,1,0,0,NA,1,1,1,0,1,2,1,2,1,1,2,1
5431,0,1,0,0,0,0,0,2,1,0,2,NA,1,1,0,1,0,2,1,1,0,0,0
5432,0,2,1,0,2,0,1,1,1,0,1,1,NA,1,2,0,2,1,-2,2,2,0,1
5435,1,2,2,1,0,1,0,0,0,1,1,1,1,NA,0,1,2,1,1,1,1,0,1
5451,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1
5460,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,NA,1,0,1,0,-1,0,2
5463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5464,0,1,0,0,0,0,0,2,0,0,2,2,2,0,2,1,1,2,0,2,0,1,1
5465,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,NA,0,0,2,0
5467,0,2,1,1,2,1,1,2,1,0,2,2,2,1,2,1,1,2,2,NA,1,1,1
5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
