0,2201,2202,2203,2207,2208,2210,2211,2213,2215,2217,2219,2220,2221,2223,2224,2272,2273,2302,2308,2309,2313,2315,2328,2329,2366,2415,2519,2915
2201,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,1
2202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0
2211,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,0
2213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2215,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2219,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,1
2220,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,1
2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0
2224,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,NA,0,1,1,0,0,0,1,1,1,0,0
2272,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0
2273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,1,1,0,0,0
2308,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,NA,1,0,1,0,1,0,0,0,0,1,0
2309,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,1,0,0,1,0,1,0,0,0,0
2313,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,0,0,0,0,0,0
2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2366,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,NA,1,1,0,0,1,0,0,0,0,1,0
2415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0
2519,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,1,1,0,1,1,0,0,0
2915,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
