0,7502,7504,7506,7507,7508,7509,7510,7511,7513,7514,7515,7516,7519,7521,7522,7523,7524,7526,7527,7528,7529,7530,7532,7533,7551,7702
7502,2,1,1,2,-2,1,-2,1,0,1,2,0,NA,1,1,2,1,2,1,0,-1,1,-2,2,1,-2
7504,1,NA,0,0,-1,1,-2,-2,0,2,1,1,1,0,0,1,1,2,2,0,0,1,0,1,-2,1
7506,1,0,NA,2,0,0,0,-1,2,1,-2,2,2,NA,2,2,2,1,0,1,2,0,0,2,0,1
7507,2,2,2,NA,0,2,1,1,0,2,2,1,0,2,-1,2,2,2,2,2,-1,2,1,2,1,2
7508,-1,-1,1,-1,0,NA,0,1,2,0,1,2,2,0,-1,0,1,2,2,2,2,0,1,2,1,2
7509,1,0,-2,1,-1,NA,0,-1,-1,-2,0,1,-2,0,-1,0,0,1,-1,0,-1,2,NA,0,0,-1
7510,0,1,0,1,0,2,NA,-2,-2,1,1,1,-2,0,2,2,2,1,2,0,-1,1,-2,1,-2,-1
7511,0,0,0,1,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7513,-1,0,1,-1,1,0,-1,-1,NA,-1,-1,1,NA,NA,0,0,0,0,-1,0,1,0,NA,1,-1,0
7514,1,2,0,1,0,1,0,0,-1,NA,1,-1,NA,NA,1,1,1,1,1,0,-1,0,NA,1,0,0
7515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7516,1,0,2,1,0,0,0,-2,-1,1,0,2,1,1,1,1,1,0,1,1,2,0,0,2,-2,-1
7519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7522,2,0,2,-2,0,0,2,0,0,1,-2,0,NA,NA,NA,-2,2,1,1,1,0,0,NA,1,1,2
7523,2,1,2,2,-2,0,-1,0,-1,2,2,0,0,0,0,NA,2,2,2,2,0,2,0,1,1,0
7524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7526,2,2,2,2,1,1,0,0,0,2,2,1,0,0,0,2,2,NA,2,0,0,0,0,2,1,2
7527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7528,1,0,1,1,1,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,1,2,0
7529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7533,2,0,2,2,2,1,1,1,1,1,1,2,2,0,2,2,2,2,2,1,2,1,0,2,1,0
7551,-1,-1,0,0,0,-1,-2,2,-1,-1,-2,-2,NA,NA,-1,-2,-2,0,NA,1,0,-1,NA,0,NA,-2
7702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
