0,3318,3418,3503,3509,3524,3526,3532,3537,3552,3561,3601,3603,3604,3605,3609,3610,3611,3612,3613,3614,3615,3623,3629,3630,3632,3652,3691
3318,2,1,0,1,1,1,1,1,2,0,-2,0,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1,2
3418,0,NA,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3503,1,2,2,0,1,2,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,1,1,0,1
3509,2,-1,1,NA,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,2
3524,0,0,-2,-2,NA,0,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,0,-2,-2,1,1,1,-2,-2
3526,2,2,2,1,0,0,2,2,1,2,2,1,1,0,0,1,1,2,2,-1,1,1,1,2,1,0,0
3532,1,1,0,0,2,2,NA,2,2,-1,0,0,1,1,1,1,0,2,2,0,1,0,2,1,1,0,1
3537,0,0,-2,-2,2,1,2,NA,2,-2,0,-2,-2,0,0,1,-2,2,2,-2,0,-1,2,1,0,-2,1
3552,1,2,1,0,1,2,1,1,NA,0,0,0,1,1,1,1,0,1,2,0,1,1,2,1,1,0,1
3561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3601,2,2,2,1,1,2,1,2,2,2,NA,1,1,2,1,1,1,2,2,0,2,2,2,1,1,1,2
3603,0,0,0,0,0,0,0,0,0,0,-1,NA,1,0,1,1,1,0,-1,2,1,0,0,0,1,1,1
3604,1,0,0,0,0,0,-1,0,0,NA,-1,1,NA,0,2,1,2,-1,0,0,1,-1,0,0,2,2,1
3605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3610,NA,2,NA,NA,NA,NA,NA,2,NA,NA,-2,NA,NA,-1,2,NA,2,2,NA,2,NA,-2,NA,NA,NA,2,NA
3611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3612,1,1,1,1,2,1,2,2,1,NA,0,-1,-1,0,0,1,-1,NA,1,1,1,1,1,1,1,-1,-1
3613,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,NA,1,1,2,2,2,1,1,1
3614,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,2,1,1,NA,1,1,1,1,1,1,0
3615,2,1,1,1,2,1,1,2,1,NA,-1,0,2,-1,2,1,1,1,1,1,NA,-1,1,1,1,1,2
3623,1,2,2,1,0,2,1,1,2,NA,2,1,1,2,1,0,0,1,2,1,1,NA,2,1,1,0,1
3629,NA,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,2,0,1,NA,0,0,0,0
3630,0,2,1,0,2,0,0,2,2,NA,0,1,0,-1,0,2,0,2,1,2,0,0,1,NA,2,0,2
3632,2,0,1,1,1,0,0,1,0,NA,-2,2,2,-1,2,2,2,0,0,2,2,-2,-2,-1,NA,2,2
3652,2,0,-1,2,0,-2,NA,-1,-2,-2,-2,1,2,-2,2,2,2,-2,-1,-1,2,-2,0,-1,1,2,2
3691,2,2,1,2,2,2,2,2,2,0,-2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2
