0,2301,2302,2305,2308,2309,2312,2313,2315,2317,2319,2323,2324,2327,2328,2329,2361,2362,2363,2364,2365,2366,2391,2519
2301,NA,1,1,1,1,1,0,0,0,-2,0,1,1,1,1,0,0,0,1,0,1,0,1
2302,1,NA,1,2,1,1,1,2,1,-2,0,0,2,0,1,-1,-2,-1,-2,1,2,1,0
2305,1,1,NA,1,2,1,1,1,0,0,-1,1,0,-1,1,-2,-2,-2,-2,-2,1,1,1
2308,1,2,2,NA,1,1,1,1,1,-2,0,0,2,0,2,1,0,0,1,0,1,2,1
2309,0,0,2,1,NA,2,2,0,2,0,0,2,2,0,2,-2,0,0,0,0,0,0,2
2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2313,-2,0,0,0,1,0,2,0,1,-2,-1,0,2,-2,0,-2,-2,-2,-2,-2,0,-2,-2
2315,0,2,1,1,1,2,0,NA,0,1,1,0,1,2,0,0,NA,NA,2,NA,2,2,0
2317,0,0,2,0,2,1,2,0,NA,0,0,2,2,0,2,-2,0,0,0,0,0,0,2
2319,-1,-1,1,-1,0,2,0,2,0,NA,1,1,1,0,0,0,-2,0,1,1,1,2,0
2323,1,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,1,0,1,2,1,1,1,1
2324,0,0,2,0,0,1,1,1,1,0,0,NA,1,0,1,-2,0,0,0,0,1,1,1
2327,-2,2,2,2,0,0,2,0,0,-2,0,-2,2,0,-2,0,0,0,0,0,1,0,0
2328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2329,0,1,1,1,0,1,1,1,1,1,0,1,0,1,2,-1,0,0,0,0,1,1,1
2361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2364,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,-1,1,NA,1,NA,1,0
2365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2366,0,1,1,1,1,1,0,2,0,0,1,0,1,0,0,-1,-1,-1,1,0,NA,0,2
2391,0,1,2,1,2,2,0,2,0,1,1,2,2,0,2,1,0,2,2,2,2,NA,2
2519,1,1,2,1,2,1,2,2,2,1,1,2,2,0,2,0,1,1,1,1,1,1,NA
