0,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2025,2091,2092,2093,2094,2095
2001,0,1,-2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,2,2,2,0,0,0,0,0
2002,1,0,1,1,1,2,1,2,2,1,2,2,0,0,2,1,2,2,2,1,2,1,1,2,0,0,0,0,0
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,1,1,1,0,2,0,1,2,2,0,0,2,2,0,1,2,0,0,1,2,1,2,2,2,2,2,2,0,2
2005,2,0,2,2,0,2,2,-2,1,-2,2,2,2,0,1,2,0,0,2,-1,0,2,1,2,2,1,1,0,-1
2006,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,-1,0,0,0,2,2,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,0,2
2013,0,-1,1,1,2,0,0,-1,-1,0,0,-1,2,0,-1,-1,-2,-1,0,0,0,1,2,0,0,0,0,0,0
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,0,2,2,2,0,2,2,2,1,1,2,1,1,2,0,1,1,2,2,1,1,1,1,2,2,2,0,2
2017,1,2,-2,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,2,1,2,1,2,2,2,0,1,2,2,1,2,-1,1,1,-1,2,2,0,2,-1,2,1,0,0,0,0,0
2020,2,1,2,2,2,0,0,2,2,-1,-1,1,-1,0,-2,2,-1,-1,0,2,0,1,1,-1,2,0,2,2,0
2021,2,1,1,2,-1,0,2,2,2,-2,-1,2,1,0,2,2,-1,-1,1,2,0,0,1,2,2,2,2,0,2
2022,2,0,2,2,2,2,2,1,1,0,2,1,0,2,2,2,0,1,2,2,0,0,2,1,0,0,0,0,0
2023,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,1,2,1,2,0,-1,-1,-2,-1,-1,1,1,-1,1,2,0,1,-2,-1,1,1,-1,1,1,1,1,0,2
2091,1,2,1,2,1,0,0,1,-2,1,1,1,0,0,0,1,0,-1,0,2,0,1,1,2,0,0,2,0,2
2092,1,1,2,0,-1,-1,-1,1,1,0,0,2,-2,0,2,2,0,-1,-1,-1,-2,-1,0,2,0,0,0,0,0
2093,-1,0,0,2,-1,-1,-1,1,2,-1,-1,0,0,1,2,2,-1,-1,2,2,-1,-1,-1,2,0,0,2,0,0
2094,2,-2,1,2,2,0,0,1,1,2,2,0,1,1,-2,2,0,-1,1,2,2,2,1,1,0,1,1,0,-1
2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
