0,2230,2903,2904,2905,2908,2911,2912,2913,2915,2917,2918,2923,2925,2928,2930,2953,2961,2962,2963,2964,2965,2966,2967,2968,2992,2994
2230,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,2,0,0,2,2,0,2,0
2903,1,NA,1,1,1,-2,-1,-1,2,0,2,2,2,1,-1,0,0,0,-1,-2,1,2,1,0,2,0
2904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2905,0,1,1,NA,1,0,1,0,2,0,0,0,1,0,0,0,-1,NA,-1,0,2,0,2,NA,1,0
2908,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2912,1,0,1,1,0,2,NA,2,1,1,1,1,1,NA,0,0,1,0,2,2,2,-1,1,1,1,0
2913,1,0,1,1,0,1,2,NA,1,NA,1,1,1,0,0,1,2,NA,1,2,1,1,1,NA,0,NA
2915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2923,2,1,2,2,1,1,0,0,1,2,2,NA,2,0,1,2,1,-1,1,0,2,1,2,1,1,1
2925,1,1,2,2,1,1,1,1,1,2,2,2,NA,0,1,1,2,-1,1,0,2,0,2,0,0,1
2928,0,1,1,1,1,1,1,1,0,-2,0,-1,-1,NA,0,1,1,-1,0,0,0,1,0,0,1,0
2930,2,0,2,1,1,0,1,0,1,2,NA,2,2,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA
2953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961,1,0,1,-1,0,2,1,0,0,0,0,0,2,-1,0,0,NA,0,2,0,0,0,0,0,0,0
2962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2963,0,2,0,0,0,2,2,2,1,1,1,1,1,0,0,0,2,0,NA,0,1,0,0,0,0,1
2964,0,0,1,1,-1,2,1,2,0,0,0,-1,0,0,0,0,1,0,-2,2,1,0,0,0,0,0
2965,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,-2,2,1,NA,1,2,-2,1,0
2966,2,2,0,0,0,0,-1,-1,0,-1,0,0,0,1,2,0,0,-2,1,0,0,NA,0,0,2,-1
2967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2992,1,2,0,0,1,-2,-2,-2,0,-2,0,0,-1,1,1,2,0,0,0,0,0,2,1,0,NA,0
2994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
