0,7301,7302,7303,7304,7305,7307,7308,7309,7310,7311,7312,7314,7315,7316,7317,7318,7319,7320,7321,7323,7324,7325,7327,7328,7329,7330,7351,7352,7353
7301,NA,2,1,0,0,-1,-1,-1,2,1,2,-2,2,0,-2,-2,0,1,0,1,-2,2,-1,0,1,0,-1,-2,NA
7302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7304,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,2,NA,1,-1,0,2,1,1,0,0,0,1
7305,0,1,0,0,NA,0,0,1,1,0,1,2,0,0,0,2,0,1,NA,2,0,1,0,0,NA,2,1,2,2
7307,0,0,0,2,0,NA,-1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
7308,0,1,1,2,0,2,NA,0,0,0,0,1,1,2,2,0,2,1,NA,1,0,0,1,1,1,1,0,0,1
7309,0,1,0,1,0,2,1,0,1,-2,1,1,0,1,1,2,0,0,-1,2,-2,0,0,2,0,2,1,2,1
7310,2,2,2,-1,1,0,0,0,NA,2,2,0,1,-1,1,0,-1,2,-2,1,-2,2,1,1,2,1,-1,1,-2
7311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7312,2,2,2,0,1,1,0,0,2,-2,NA,1,2,1,1,1,1,2,-1,1,2,1,2,1,1,1,1,1,0
7314,-1,0,0,0,1,2,2,2,0,-1,1,2,0,0,1,2,0,1,2,2,-1,-1,2,2,0,1,0,NA,NA
7315,1,-1,0,0,0,0,-1,-1,0,0,2,0,NA,0,0,-2,0,1,NA,0,-1,1,1,1,1,0,0,0,0
7316,0,1,1,2,1,1,-2,1,-1,-1,0,0,0,NA,1,0,2,1,0,1,-1,1,2,2,0,2,2,1,1
7317,-1,1,1,1,0,0,1,0,1,0,1,1,0,0,NA,0,0,1,0,1,-2,1,1,2,2,0,0,0,0
7318,-1,1,0,0,1,1,0,2,0,0,0,2,0,0,0,NA,0,0,0,2,-1,0,0,0,0,2,0,2,1
7319,0,1,1,2,0,-2,-1,0,0,0,0,1,1,2,1,0,2,1,0,1,0,0,2,1,1,1,0,0,1
7320,1,1,1,1,1,1,1,0,1,-2,2,0,1,1,1,0,0,1,-1,1,-1,1,1,1,1,1,0,0,-1
7321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7323,1,0,1,0,1,0,0,1,1,-1,1,2,0,-1,1,2,-1,1,-1,NA,-1,0,0,0,1,1,0,2,1
7324,-1,0,-1,0,0,0,0,0,-1,-1,0,1,0,1,0,-1,0,0,1,1,NA,0,0,0,0,0,2,0,0
7325,2,2,1,0,1,0,0,0,2,2,2,0,2,0,1,0,0,2,0,0,0,NA,1,2,2,2,0,1,NA
7327,0,1,1,2,0,2,0,0,1,0,1,1,1,1,1,1,2,1,0,1,-1,1,2,1,1,0,0,NA,NA
7328,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,2,1,1,NA,NA
7329,0,1,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,1,1,2,2,0,0,0,0
7330,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,-2,0,-1,0,-1,1,0,NA,1,1,-1
7351,0,0,-1,0,2,1,0,2,-1,-1,0,1,0,1,0,1,0,0,NA,1,2,0,0,1,0,2,NA,2,1
7352,0,1,0,0,1,0,0,1,1,NA,NA,2,1,0,0,2,0,0,NA,2,0,1,0,0,0,1,1,NA,1
7353,0,0,1,1,2,2,1,1,0,0,1,2,1,0,1,1,0,1,0,2,0,1,2,1,0,2,2,2,NA
