0,3502,3503,3504,3505,3506,3507,3508,3509,3510,3511,3512,3513,3514,3515,3516,3517,3518,3519,3520,3521,3522,3523,3524,3525,3526,3527,3528,3529,3530,3531,3532,3533,3534,3535,3536,3537,3538
3502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3503,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3504,0,0,0,1,0,0,0,0,0,2,2,1,0,2,1,0,2,1,2,1,1,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,2
3505,0,1,1,0,1,1,1,1,0,1,0,-1,1,1,0,0,0,0,1,0,0,1,1,1,2,1,0,2,2,1,2,2,2,2,1,2,1
3506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3507,1,1,0,-2,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,-2,1,0,0,0,0,0
3508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3514,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
3515,0,1,1,2,0,-2,0,1,0,1,0,1,2,0,1,1,0,0,0,1,0,0,1,1,0,2,1,2,0,2,0,2,2,2,2,1,-1
3516,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,0,1,1,0,1,1,2,1,1,1,0,0,0,0,1,1,1,0,2
3517,-2,0,1,2,2,-1,1,-1,-2,-2,-2,1,2,1,2,0,-2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,0,1,1,0,1,2
3518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3519,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2
3520,0,0,1,2,0,-1,0,1,0,0,0,-1,-1,2,1,1,0,0,0,0,0,2,0,1,2,1,1,1,2,1,1,1,1,1,2,1,0
3521,-1,-1,-1,-2,-1,-1,-1,-2,-1,0,0,-2,0,-1,0,0,0,-2,-1,-2,-2,-1,-2,-2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2
3522,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-2,1,1,1,1,1,1,-1,1,0,1,-1,1,1,2,1,-1,-1,-1,1,1,1,1,1,1,2
3523,2,0,2,2,0,-2,2,0,0,0,0,2,2,0,0,0,0,0,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,-2
3524,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0
3525,-1,1,2,2,1,2,2,2,0,2,0,2,2,2,2,2,0,1,1,1,1,-2,-2,0,1,2,-2,0,-2,1,-2,1,1,1,2,1,2
3526,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3529,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,2,2,1,2,2,2,1,1,1
3530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3531,-1,0,0,2,2,0,2,2,0,0,0,-1,2,2,0,0,0,-1,2,-1,-1,2,0,2,2,2,-1,2,2,0,0,2,2,2,2,2,0
3532,1,1,0,1,0,-1,0,2,-1,2,-2,-2,0,1,0,0,0,-2,2,0,2,2,2,-2,0,0,-1,2,2,2,1,1,1,2,2,2,-2
3533,0,2,-1,0,0,1,1,1,0,0,0,-1,1,2,0,-1,-1,0,2,-1,-1,1,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0
3534,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,0,2,1,1,1
3535,0,-1,0,2,1,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,1,0,2,0,2,1,2,2,0,0,1,1
3536,0,1,1,0,0,-1,1,1,0,0,0,0,2,2,0,0,0,-1,2,0,0,1,0,2,2,2,0,2,0,2,1,1,2,2,0,1,-2
3537,0,1,0,2,-1,-2,0,0,-2,0,-1,-2,1,1,0,-1,-2,-2,2,-1,0,2,0,1,0,0,-1,2,-1,2,2,2,2,2,2,0,-2
3538,0,1,0,1,-1,-2,-2,0,0,0,0,2,0,1,1,2,0,2,-2,-2,2,-2,-2,1,1,2,-2,1,-2,-2,0,1,1,0,-2,-2,0
